teamid,loaddate,type,role,position,jnum,player,notes,handed,age,acquired,options,servicetime,signyear,signround,signpick,retrodate,injurynotes,injurydate,mlbamid,age1,jnum1,roster40,bats,throws,position1,platoon,draftyear,draftround,draftpick,school,originalteam,servicetime1,projectedlevel,acquired1,country,acquiredcode,options1,eta,isNRI,isCV19,isAFL,playerid,mlbamid1,mlbauto,minorbamid,minormasterid,playerid1,csid,mlbamid2,acquiredrecent,oPlayerId,season,playerid2,prht,prht7,PA,prht1h,prht2h,dbTeam,playerNameDisplay,playerNameRoute,UPURL,mlevel,proj_PT,proj_WAR,proj_bat_K%,proj_bat_BB%,proj_bat_HR,proj_bat_SB,proj_bat_AVG,proj_bat_OBP,proj_bat_SLG,proj_bat_OPS,proj_bat_wRC+,proj_bat_WAR,actual_PT,actual_WAR,actual_bat_K%,actual_bat_BB%,actual_bat_HR,actual_bat_SB,actual_bat_AVG,actual_bat_OBP,actual_bat_SLG,actual_bat_OPS,actual_bat_wRC+,actual_bat_WAR,actual_bat_PA,actualz_PT,actualz_WAR,actualz_bat_K%,actualz_bat_HR,actualz_bat_SB,actualz_bat_AVG,actualz_bat_OBP,actualz_bat_SLG,actualz_bat_OPS,actualz_bat_WRC+,actual_bat_Events,actual_bat_EV,actual_bat_Barrel%,actual_bat_HardHit%,actual_bat_BB%1,actual_bat_K%1,actual_bat_pivFA,actual_bat_piFA%,actual_bat_piSL%,actual_bat_piFC%,actual_bat_piCU%,actual_bat_piCH%,actualz_bat_Events,actualz_bat_EV,actualz_bat_Barrel%,actualz_bat_HardHit%,actualz_bat_BB%,actualz_bat_K%1,actualz_bat_pivFA,actualz_bat_piFA%,actualz_bat_piSL%,actualz_bat_piFC%,actualz_bat_piCU%,actualz_bat_piCH%,dbid,retroid,statsid1,Pts,IP_minor,P_Pts,RP_Pts,PA1,AAA_PA,AA_PA,A_PA,Hit_Pts,AAA_Hit_Pts,AA_Hit_Pts,A_Hit_Pts,AAA_Hit_Rank,AA_Hit_Rank,A_Hit_Rank,Overall_Rank,Overall_7_Rank,Overall_14_Rank,Overall_21_Rank,Overall_1H_Rank,Overall_2H_Rank,Org_Rank,prrp,IP,prrp1h,prrp2h,actual_pit_GS,actual_pit_SV,actual_pit_H,actual_pit_SO,actual_pit_BB,actual_pit_ERA,actual_pit_IP,actual_pit_BB/9,actual_pit_K/9,actual_pit_WAR,actualz_pit_GS,actualz_pit_SV,actualz_pit_H,actualz_pit_SO,actualz_pit_BB,actualz_pit_ERA,actual_pit_Events,actual_pit_EV,actual_pit_Barrel%,actual_pit_HardHit%,actual_pit_BB%,actual_pit_K%,actual_pit_pivFA,actual_pit_piFA%,actualz_pit_pivFA,actualz_pit_Events,actualz_pit_EV,actualz_pit_Barrel%,actualz_pit_HardHit%,actualz_pit_BB%,actualz_pit_K%,actual_pit_pivFA1,actualz_pit_piFA%,actual_pit_piCU%,prsp,prsp14,prsp1h,prsp2h,proj_pit_GS,proj_pit_SV,proj_pit_H,proj_pit_SO,proj_pit_BB,proj_pit_ERA,proj_pit_IP,proj_pit_BB/9,proj_pit_K/9,proj_pit_WAR,actual_pit_piSL%,actual_pit_piCH%,actualz_pit_piSL%,actualz_pit_piCU%,actualz_pit_piCH%,AAA_SP_IP,AAA_RP_IP,AA_SP_IP,AA_RP_IP,A_IP,AAA_SP_Pts,AA_SP_Pts,A_P_Pts,AAA_SP_Rank,AA_SP_Rank,A_P_Rank,actual_pit_piFC%,actualz_pit_piFC%,npbbisid,Rk_IP,SS_IP,Rk_P_Pts,Rk_P_Rank,SS_P_Rank,prrp14,AAA_RP_Pts,AAA_RP_Rank,AA_RP_Pts,AA_RP_Rank,Rk_PA,SS_PA,Rk_Hit_Pts,Rk_Hit_Rank,SS_Hit_Rank,Ovr_Rank,Ovr_Rank_Next,Org_Rank_Next,Ap_PA,Ap_Hit_Pts,Ap_Hit_Rank,kboid,kbobisid,Ap_IP,Ap_P_Pts,Ap_P_Rank,Rk2_PA,Rk2_Hit_Pts,Rk2_Hit_Rank,Rk2_IP,Rk2_P_Pts,Rk2_P_Rank,altmmid,refid,statsid
11,2026-09-20T11:03:16,aaa-rp,Inj,RP,63,Austin Kitchen,,L,29.6,Waivers (MIA) Sep'24,2,0.041,APR 2021,,,,,,685116,29.6,63,N,L,L,RP,,APR 2021,,,Coastal Carolina,COL,0.041,,Waivers (MIA) Sep'24,USA,W,2,,0,0,0,27910.0,685116.0,3015124.0,685116.0,sa3015124,27910.0,,685116,0,27910,,,,,,,,COL,Austin Kitchen,Austin Kitchen,/players/austin-kitchen/27910/stats/pitching,MLB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2026-09-20T11:03:16,aaa-rp,Inj,RP,52,Ryan Loutos,,R,27.6,Waivers (WSN) Nov'25,1,0.057,JUL 2021,,,,,,702795,27.6,52,N,R,R,RP,,JUL 2021,,,Washington-St. Louis (MO),STL,0.057,,Waivers (WSN) Nov'25,USA,W,1,,0,0,0,29521.0,702795.0,3016850.0,702795.0,sa3016850,29521.0,,702795,1,29521,,,,,,,,STL,Ryan Loutos,Ryan Loutos,/players/ryan-loutos/29521/stats/pitching,MLB,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,-0.382716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,20.0,8.0,8.0,12.75,,,,,,,,,95.4267,50.0,92.5271,0.1,0.52,0.117647,0.117647,95.4267,0.463203,,,,,,,,,,,,,,,,,,0.316017,,0.168831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2026-09-20T11:03:16,aa-pp,,C/LF,,Boston Smith,,L,23.8,Trade (CHW) Aug'26,Dec'28,,2025,6,171,,,,695722,23.8,,N,L,R,C/LF,,2025,6,171,Wright State,WSH,,,Trade (CHW) Aug'26,USA,T,Dec'28,,0,0,1,,,3042491.0,695722.0,sa3042491,,smithbo52,695722,1,sa3042491,,,,,,,,WSN,Boston Smith,Noah Smith,/players/noah-smith/sa3042491/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.944,0.0,0.0,0.0,493.0,,243.0,34.0,97.944,,49.7578,2.41739,,174.0,769.0,121.0,227.0,1524.0,2736.0,455.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,216.0,45.7687,187.0,,,,,,,,,,,,,,
11,2026-09-20T11:03:16,aa-pp,,C,88,Josh Caron,,R,23.1,Drafted 4th Rd '24,Dec'27,,2024,4,121,,,,701805,23.1,88,N,R,R,C,,2024,4,121,Nebraska,SEA,,,Drafted 4th Rd '24,USA,HG,Dec'27,,0,0,0,,,3025435.0,701805.0,sa3025435,,caronjo44,701805,0,sa3025435,,,,,,,,SEA,Josh Caron,Joshua Caron,/players/joshua-caron/sa3025435/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.1994,0.0,0.0,0.0,444.0,,151.0,,81.1994,,19.9867,,,409.0,,279.0,4625.0,1166.0,1146.0,492.0,309.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293.0,61.2128,93.0,,,,,,,,,,,,,,
11,2026-09-20T11:03:16,aa-pp,,C/LF/RF,91,Connor Charping,,R,27.4,Non-Drafted FA Jul'22,R5,,JUL 2022,,,,,,806464,27.4,91,N,R,R,C/LF/RF,,JUL 2022,,,Western Michigan,SEA,,,Non-Drafted FA Jul'22,USA,HG,R5,,0,0,0,,,3020014.0,806464.0,sa3020014,,,806464,0,sa3020014,,,,,,,,SEA,Connor Charping,Connor Charping,/players/connor-charping/sa3020014/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.0882,0.0,0.0,0.0,231.0,,214.0,,31.0882,,30.4786,,,308.0,,1947.0,894.0,1324.0,2275.0,3367.0,1193.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,17.0,0.609608,676.0,1418.0,,,,,,,,,,,,,,,,,,,,
11,2026-09-20T11:03:16,aa-pp,,1B,,Hunter Fitz-Gerald,,L,25.8,Non-Drafted FA Jul'23,Dec'26,,JUL 2023,,,,,,686638,25.8,,N,L,R,1B,,JUL 2023,,,Old Dominion,SEA,,,Non-Drafted FA Jul'23,USA,HG,Dec'26,,0,0,0,,,3022482.0,686638.0,sa3022482,,,686638,0,sa3022482,,,,,,,,SEA,Hunter Fitz-Gerald,Hunter Fitz-Gerald,/players/hunter-fitz-gerald/sa3022482/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.1802,0.0,0.0,0.0,583.0,,583.0,,91.1802,,91.1802,,,24.0,,179.0,620.0,334.0,238.0,291.0,219.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2026-09-20T11:03:16,aa-pp,,2B/1B/LF,,Charlie Pagliarini,,L,25.8,Drafted 19th Rd '23,Dec'26,,2023,19,577,,,,813860,25.8,,N,L,R,2B/1B/LF,,2023,19,577,Fairfield,SEA,,,Drafted 19th Rd '23,USA,HG,Dec'26,,0,0,0,,,3022487.0,813860.0,sa3022487,,paglich44,813860,0,sa3022487,,,,,,,,SEA,Charlie Pagliarini,Charles Pagliarini,/players/charles-pagliarini/sa3022487/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.2201,0.0,0.0,0.0,588.0,,588.0,,89.2201,,89.2201,,,26.0,,197.0,1542.0,879.0,243.0,317.0,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,
11,2026-09-20T11:03:16,aa-pp,,2B/SS/3B,,Austin St. Laurent,,R,24.2,Drafted 14th Rd '24,Dec'27,,2024,14,423,,,,694318,24.2,,N,R,R,2B/SS/3B,,2024,14,423,Appalachian State,SEA,,,Drafted 14th Rd '24,USA,HG,Dec'27,,0,0,0,,,3025241.0,694318.0,sa3025241,,stlauau42,694318,0,sa3025241,,,,,,,,SEA,Austin St. Laurent,Austin St. Laurent,/players/austin-st-laurent/sa3025241/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.7604,2.33333,0.113747,-0.0688563,347.0,,19.0,,45.6467,,3.29677,,,638.0,,1193.0,706.0,741.0,1194.0,1826.0,907.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3333300352096558,1.3333300352096558,,,,,,,,,,,,,,,,,,,-0.0688563,634.0,,,,,,,,,328.0,42.3499,217.0,,,1.0,0.182603,834.0,,,,,,,,,
11,2026-09-20T11:03:16,aa-pp,,3B/2B/LF,,Carter Dorighi,,L,23.3,Non-Drafted FA Jul'24,Dec'27,,JUL 2024,,,,,,826163,23.3,,N,L,R,3B/2B/LF,,JUL 2024,,,Butler,SEA,,,Non-Drafted FA Jul'24,USA,HG,Dec'27,,0,0,0,,,3025120.0,826163.0,sa3025120,,,826163,0,sa3025120,,,,,,,,SEA,Carter Dorighi,Carter Dorighi,/players/carter-dorighi/sa3025120/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.1489,0.33333,-1.5813,0.0,398.0,,8.0,,45.7302,,-0.285492,,,777.0,,1275.0,7566.0,1826.0,1599.0,1514.0,1234.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.0,46.0157,185.0,,,0.33333,-1.5813,901.0,,,,,,,,,
11,2026-09-20T11:03:16,aa-pp,,3B,,Caleb Cali,,R,26.1,Drafted 16th Rd '23,Dec'26,,2023,16,487,,,,687730,26.1,,N,R,R,3B,,2023,16,487,Arkansas,SEA,,,Drafted 16th Rd '23,USA,HG,Dec'26,,0,0,0,,,3022651.0,687730.0,sa3022651,,cali-ca42,687730,0,sa3022651,,,,,,,,SEA,Caleb Cali,Caleb Cali,/players/caleb-cali/sa3022651/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.1508,0.0,0.0,0.0,515.0,,515.0,,46.1508,,46.1508,,,195.0,,1176.0,4088.0,1507.0,7491.0,486.0,2681.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2026-09-20T11:03:16,aa-pp,Inj,SS,,Felnin Celesten,,S,21.0,Amateur FA (DOM) Jan'23,Dec'27,,JAN 2023,,,,,,806958,21.0,,N,S,R,SS,,JAN 2023,,,Dominican Republic,SEA,,,Amateur FA (DOM) Jan'23,DOM,HG,Dec'27,,0,0,0,,,3023381.0,806958.0,sa3023381,,,806958,0,sa3023381,,,,,,,,SEA,Felnin Celesten,Felnin Celesten,/players/felnin-celesten/sa3023381/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.8164,0.0,0.0,0.0,498.0,,134.0,,87.8164,,4.38238,,,616.0,,212.0,7422.0,5366.0,6713.0,65.0,823.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,52.0,3.0,364.0,83.434,18.0,,,,,,,,,,,,,,
11,2026-09-20T11:03:16,aa-pp,,SS/3B/2B,,Josh Hood,,R,26.2,Drafted 6th Rd '22,R5,,2022,6,186,,,,681377,26.2,,N,R,R,SS/3B/2B,,2022,6,186,North Carolina State,SEA,,,Drafted 6th Rd '22,USA,HG,R5,,0,0,0,,,3020268.0,681377.0,sa3020268,,hood-jo46,681377,0,sa3020268,,,,,,,,SEA,Josh Hood,Joshua Hood,/players/joshua-hood/sa3020268/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.441,1.33334,-8.35129,-8.35129,300.0,,300.0,,27.7922,,27.7922,,,334.0,,2808.0,503.0,7880.0,7791.0,1979.0,3851.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.333340048789978,1.333340048789978,,,,,,,,,,,,,,,,,,,-8.35129,811.0,,,,,,,,,,,,,,,,,,,,,,,,,
11,2026-09-20T11:03:16,aa-pp,,CF,98,Jonny Farmelo,,L,22.0,Drafted 1st Rd (29) '23,Dec'27,,2023,1,29,,,,806071,22.0,98,N,L,R,CF,,2023,1,29,Westfield HS (VA),SEA,,,Drafted 1st Rd (29) '23,USA,HG,Dec'27,,0,0,0,,,3023362.0,806071.0,sa3023362,,,806071,0,sa3023362,,,,,,,,SEA,Jonny Farmelo,Jonathan Farmelo,/players/jonathan-farmelo/sa3023362/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.778,0.0,0.0,0.0,613.0,,214.0,,104.778,,33.4425,,,285.0,,75.0,4841.0,366.0,123.0,134.0,135.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,56.0,4.0,399.0,71.3351,54.0,,,,,,,,,,,,,,
11,2026-09-20T11:03:16,aa-pp,,LF/CF/RF,,Sammy Siani,,L,25.8,Free Agent (PIT) Dec'25,R5,,2019,1,37,,,,686445,25.8,,N,L,L,LF/CF/RF,,2019,1,37,Penn Chater HS (PA),PIT,,,Free Agent (PIT) Dec'25,USA,FA,R5,,0,0,0,,,3010704.0,686445.0,sa3010704,,,686445,1,sa3010704,,,,,,,,PIT,Sammy Siani,Samuel Siani,/players/samuel-siani/sa3010704/stats/batting,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sa1169573,36.8083,0.0,0.0,0.0,235.0,,235.0,,36.8083,,36.8083,,,261.0,,1609.0,742.0,51.0,29.0,2110.0,1385.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2026-09-20T11:03:16,aa-pp,,CF/RF/LF,89,Jared Sundstrom,,R,25.2,Drafted 10th Rd '23,Dec'26,,2023,10,307,,,,814791,25.2,89,N,R,R,CF/RF/LF,,2023,10,307,UC Santa Barbara,SEA,,,Drafted 10th Rd '23,USA,HG,Dec'26,,0,0,0,,,3022442.0,814791.0,sa3022442,,sundsja42,814791,0,sa3022442,,,,,,,,SEA,Jared Sundstrom,Jared Sundstrom,/players/jared-sundstrom/sa3022442/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.1563,0.0,0.0,0.0,347.0,,347.0,,35.1563,,35.1563,,,272.0,,1712.0,1454.0,3217.0,1671.0,2978.0,1050.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2026-09-20T11:03:16,aa-pp,,CF/LF/RF,,Bill Knight,,R,27.1,Drafted 10th Rd '22,R5,,2022,10,306,,,,681098,27.1,,N,R,R,CF/LF/RF,,2022,10,306,Mercer,SEA,,,Drafted 10th Rd '22,USA,HG,R5,,0,0,0,,,3019965.0,681098.0,sa3019965,,knighbi42,681098,0,sa3019965,,,,,,,,SEA,Bill Knight,William Knight,/players/william-knight/sa3019965/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9226,0.0,0.0,0.0,321.0,,321.0,,36.9226,,36.9226,,,259.0,,1602.0,498.0,1214.0,1802.0,1397.0,1982.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2026-09-20T11:03:16,aa-pp,,RF/LF/CF,,Anthony Donofrio,,L,26.2,Drafted 6th Rd '24,Dec'27,,2024,10,303,,,,823703,26.2,,N,L,R,RF/LF/CF,,2024,10,303,North Carolina,SEA,,,Drafted 6th Rd '24,USA,HG,Dec'27,,0,0,0,,,3025266.0,823703.0,sa3025266,,donofan44,823703,0,sa3025266,,,,,,,,SEA,Anthony Donofrio,Anthony Donofrio,/players/anthony-donofrio/sa3025266/stats/batting,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.062,0.0,0.0,0.0,353.0,,8.0,,37.062,,-0.796294,,,796.0,,1593.0,7560.0,7664.0,1159.0,2421.0,1184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.0,37.8583,242.0,,,,,,,,,,,,,,
11,2026-09-20T11:03:16,aa-sp,,SP,97,Ryan Sloan,,R,20.6,Drafted 2nd Rd (55) '24,Dec'28,,2024,2,55,,,,815549,20.6,97,N,R,R,SP,,2024,2,55,York (IL),SEA,,,Drafted 2nd Rd (55) '24,USA,HG,Dec'28,,0,0,0,,,3067131.0,815549.0,sa3067131,,,815549,0,sa3067131,,,,,,,,SEA,Ryan Sloan,Ryan Sloan,/players/ryan-sloan/sa3067131/stats/pitching,AA,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3354,101.333,92.3354,0.0,0.0,,,,0.0,,,,,,,166.0,2270.0,1185.0,764.0,520.0,98.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3.54915,0.0,2.1717,7.7238,0.0,,,,,,,,101.33333587646484,101.33333587646484,,,92.3354,,,2.0,,,,,,,,,,,,,,,,,,,,,9.0,2.0,,,,,,,,,,,,,,,,,
11,2026-09-20T11:03:16,aa-sp,,SP,94,Michael Morales,,R,24.1,Drafted 3rd Rd (83) '21,R5,,2021,3,83,,,,691786,24.1,94,N,R,R,SP,,2021,3,83,East Pennsboro HS (PA),SEA,,,Drafted 3rd Rd (83) '21,USA,HG,R5,,0,0,0,,,3017783.0,691786.0,sa3017783,,,691786,0,sa3017783,,,,,,,,SEA,Michael Morales,Michael Morales,/players/michael-morales/sa3017783/stats/pitching,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.74464,66.3333,4.74464,0.0,0.0,,,,0.0,,,,,,,4525.0,948.0,5911.0,4310.0,2200.0,7811.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.33334350585938,66.33334350585938,,,4.74464,,,265.0,,,,,,,,,,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,
11,2026-09-20T11:03:16,aa-sp,,SP,,Nico Tellache,,L,28.7,Free Agent (Indy) Mar'25,Dec'28,,MAR 2025,,,,,,688548,28.7,,N,L,L,SP,,MAR 2025,,,Oregon,SEA,,,Free Agent (Indy) Mar'25,USA,HG,Dec'28,,0,0,0,,,3067257.0,688548.0,sa3067257,,,688548,0,sa3067257,,,,,,,,SEA,Nico Tellache,Nico Tellache,/players/nico-tellache/sa3067257/stats/pitching,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.1321,129.0,24.1321,-4.19841,0.0,,,,0.0,,,,,,,2421.0,7427.0,1673.0,1007.0,1846.0,3171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.99999237060547,128.99999237060547,,,28.3305,,,91.0,,,,,,,,,,,,,-4.19841,771.0,,,,,,,,,,,,,,,,,,,,,,,,,
11,2026-09-20T11:03:16,aa-sp,,SP,,Ryan Hawks,,R,25.8,Drafted 8th Rd '23,Dec'26,,2023,8,247,,,,686470,25.8,,N,R,R,SP,,2023,8,247,Louisville,SEA,,,Drafted 8th Rd '23,USA,HG,Dec'26,,0,0,0,,,3022999.0,686470.0,sa3022999,,hawksry43,686470,0,sa3022999,,,,,,,,SEA,Ryan Hawks,Ryan Hawks,/players/ryan-hawks/sa3022999/stats/pitching,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.45468,104.667,-3.45468,-3.23163,0.0,,,,0.0,,,,,,,7513.0,5499.0,7888.0,7695.0,2603.0,7867.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104.66667175292969,104.66667175292969,,,-0.223052,,,384.0,,,,,,,,,,,,,-3.23163,750.0,,,,,,,,,,,,,,,,,,,,,,,,,
11,2026-09-20T11:03:16,aa-sp,,SP,,Adam Leverett,,R,28.0,Rule 5-AAA (TBR) Dec'24,R5,,2019,15,450,,,,687190,28.0,,N,L,R,SP,,2019,15,450,Gordon State JC (GA),PHI,,,Rule 5-AAA (TBR) Dec'24,USA,R5,R5,,0,0,0,,,1169991.0,687190.0,sa1169991,,,687190,0,sa1169991,,,,,,,,PHI,Adam Leverett,Adam Leverett,/players/adam-leverett/sa1169991/stats/pitching,AAA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sa1169991,18.3005,96.0,18.3005,0.124902,0.0,,,,0.0,,,,,,,2914.0,2953.0,1933.0,2964.0,2284.0,3574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.00000762939453,96.00000762939453,,,18.1756,,,141.0,,,,,,,,,,,,,0.124902,624.0,,,,,,,,,,,,,,,,,,,,,,,,,
11,2026-09-20T11:03:16,aa-sp,Inj,SP/RP,,Jimmy Joyce,,R,27.7,Drafted 16th Rd '21,R5,,2021,16,474,,,,702460,27.7,,N,R,R,SP/RP,,2021,16,474,Hofstra,SEA,,,Drafted 16th Rd '21,USA,HG,R5,,0,0,0,,,3016914.0,702460.0,sa3016914,,joyceji42,702460,0,sa3016914,,,,,,,,SEA,Jimmy Joyce,James Joyce,/players/james-joyce/sa3016914/stats/pitching,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2026-09-20T11:03:16,aa-rp,,RP,87,Teddy McGraw,,R,24.9,Drafted 3rd Rd (92) '23,Dec'26,,2023,3,92,,,,803141,24.9,87,N,R,R,RP,,2023,3,92,Wake Forest University,SEA,,,Drafted 3rd Rd (92) '23,USA,HG,Dec'26,,0,0,0,,,3025220.0,803141.0,sa3025220,,mcgrate42,803141,0,sa3025220,,,,,,,,SEA,Teddy McGraw,Edward McGraw,/players/edward-mcgraw/sa3025220/stats/pitching,AA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6168,39.6667,14.6168,11.4092,0.0,,,,0.0,,,,,,,3277.0,6293.0,493.0,387.0,3473.0,2875.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.666669845581055,31.666669845581055,3.0,,,1.95207,,,805.0,,,,5.0,5.0,1.25559,561.0,1060.0,,,,11.4092,284.0,,,,,,,,14.0,,,,,,,,,,,,,,,,,
