Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,ADP,Pos,minpos,UPURL,positionDB,teamid,playerTeamId,League,PlayerName,xMLBAMID,playerids,playerid
MIN,Twins,36.0,136.374,148.478,28.3342,17.9902,5.97507,0.261261,4.10764,14.5861,15.7529,9.23653,0.247704,43.0287,1.31847,1.08645,0.462095,1.97557,0.531829,0.217979,0.207768,0.262737,0.345774,0.608511,0.267872,0.0622081,0.289799,0.21466,0.138006,2.99164,0.268217,,,11.8067,-5.91149,-0.69,-0.137125,-0.137125,0.003718,-5.945786535739899,0.6831656098365784,66.7537,107.7,2.991666666,107.7,2.991666666,999.0,0.0,3B/SS,/players/tristan-gray/19877/stats/batting,3B/SS,8.0,8.0,AL,Tristan Gray,656484,19877,19877
PIT,Pirates,4.0,16.1164,17.5694,3.79893,2.50998,0.710265,0.0886727,0.490012,1.9883,1.94968,1.11857,0.0141639,4.74982,0.1735,0.121855,0.0391098,0.275649,0.190209,0.0648927,0.235718,0.290411,0.382007,0.672418,0.295065,0.0636656,0.270346,0.235497,0.146289,4.70884,0.300854,,,1.7848,-0.311799,-0.01,-0.0093671,-0.0093671,0.00361107,-0.3819246795028448,-0.15403292514383793,82.4677,12.3,3.075,12.3,3.075,999.0,0.05,OF,/players/jhostynxon-garcia/28142/stats/batting,OF,27.0,27.0,NL,Jhostynxon Garcia,691373,28142,28142
CHC,Cubs,1.0,5.36062,5.98736,1.2366,0.813376,0.252747,0.0150554,0.155423,0.690665,0.658984,0.524487,0.00368234,1.4613,0.0557885,0.0364473,0.0100161,0.0970765,0.0804433,0.0263781,0.230683,0.303961,0.370429,0.67439,0.299343,0.0875991,0.244065,0.358917,0.139746,4.34142,0.286001,,,0.629013,-0.0854708,0.0,-0.00237244,-0.00237244,0.0035864,-0.08220521174371243,-0.07716049253940582,88.9758,3.6,3.6,3.6,3.6,999.0,0.0,1B/3B,/players/bertram-murray/sa3017287/stats/batting,1B/3B,17.0,,NL,BJ Murray,681230,sa3017287,sa3017287
CHW,White Sox,1.0,2.62196,2.96235,0.578026,0.411841,0.113647,0.00476548,0.0477723,0.295678,0.25711,0.28244,0.00350238,0.715163,0.0241806,0.0208588,0.012906,0.0538353,0.0246962,0.00989311,0.220456,0.299937,0.322095,0.622032,0.280843,0.0953433,0.241418,0.394931,0.10164,3.43536,0.282067,,,0.266743,-0.0867596,0.0,-0.00303209,-0.00303209,0.0035609,-0.08597440971061587,0.01543209794908762,76.2059,2.6,2.6,2.6,2.6,999.0,0.0,2B/3B,/players/mario-camilletti/sa3020192/stats/batting,2B/3B,4.0,,AL,Mario Camilletti,680519,sa3020192,sa3020192
COL,Rockies,2.0,8.24993,9.05921,2.00512,1.33177,0.421993,0.0542561,0.197094,1.08265,0.955541,0.633253,0.00384681,2.6597,0.0935866,0.0559939,0.0264416,0.133365,0.167733,0.0586814,0.243047,0.30245,0.379022,0.681472,0.30055,0.0699016,0.293591,0.238092,0.135975,5.31168,0.3318,,,0.960602,-0.120452,-0.01,-0.00191112,-0.00191112,0.00347098,-0.28131656686309725,0.020864196121692657,74.4996,6.2,3.1,6.2,3.1,999.0,0.0,2B/3B,/players/chad-stevens/29614/stats/batting,2B/3B,19.0,19.0,NL,Chad Stevens,677060,29614,29614
MIA,Marlins,1.0,5.31792,5.80572,1.20836,0.80354,0.247047,0.0255962,0.132173,0.654652,0.576189,0.382739,0.00409169,1.46011,0.0521187,0.0365445,0.0163893,0.0857827,0.188341,0.0536145,0.227223,0.283835,0.357868,0.641703,0.283397,0.0659246,0.251495,0.262131,0.130645,5.73571,0.286052,,,0.534806,-0.158002,-0.02,0.00875055,0.00875055,0.00346105,-0.1655587377026677,0.010864198207855225,75.1763,0.6,0.6,0.6,0.6,999.0,0.0,2B/3B/SS,/players/maximo-acosta/27963/stats/batting,2B/3B/SS,20.0,20.0,NL,Maximo Acosta,691185,27963,27963
SEA,Mariners,1.0,2.75502,3.01969,0.571781,0.377155,0.126027,0.0131412,0.0554575,0.348101,0.238361,0.193739,0.00142273,0.851426,0.0299283,0.0196699,0.0213326,0.0350278,0.135015,0.0393982,0.207541,0.265294,0.323214,0.588509,0.261856,0.0641586,0.281958,0.227547,0.115673,6.50511,0.276433,,,0.225379,-0.134968,0.01,0.00741699,0.00741699,0.00343572,-0.09925819421187043,0.025432097725570202,69.9787,2.6,2.6,2.6,2.6,999.0,0.07142857,2B,/players/ryan-bliss/29547/stats/batting,2B,11.0,11.0,AL,Ryan Bliss,669208,29547,29547
NYY,Yankees,3.0,10.8211,11.9159,2.43045,1.66951,0.470014,0.0170772,0.273849,1.24699,1.16589,0.831724,0.0278555,2.64772,0.0735217,0.0854181,0.104205,0.214412,0.166553,0.0495991,0.224603,0.282405,0.347116,0.629521,0.278303,0.0697994,0.2222,0.314128,0.122513,3.89362,0.270084,,,1.0484,-0.373552,-0.01,-0.00104145,-0.00104145,0.00297627,-0.33958763477858156,-0.056296298280358315,75.8554,3.2,1.066666666,3.2,1.066666666,999.0,0.0,3B/OF,/players/oswaldo-cabrera/21707/stats/batting,3B/OF,9.0,9.0,AL,Oswaldo Cabrera,665828,21707,21707
SFG,Giants,5.0,19.272,20.9361,4.45515,3.19082,0.81396,0.10202,0.348352,2.20582,1.75185,1.02462,0.0315111,4.73768,0.238162,0.136682,0.264615,0.384426,0.345275,0.109535,0.231172,0.27661,0.338222,0.614832,0.27162,0.0489405,0.226293,0.216271,0.107049,5.02874,0.286735,,,1.72848,-0.76986,-0.04,-0.000303524,-0.000303524,0.00273686,-0.735385614214465,0.08125220239162445,70.9703,9.3,1.86,9.3,1.86,999.0,0.04761905,2B,/players/christian-koss/27653/stats/batting,2B,30.0,30.0,NL,Christian Koss,683766,27653,27653
CIN,Reds,1.0,2.7594,2.96259,0.568672,0.371525,0.11685,0.00569189,0.0746061,0.268018,0.308381,0.146808,0.0,0.798362,0.0227063,0.0238293,0.00984594,0.0442089,0.00551427,0.00177659,0.206086,0.250001,0.333669,0.583669,0.256834,0.049554,0.269482,0.183886,0.127583,2.61311,0.258639,,,0.209045,-0.144487,0.02,-0.00256071,-0.00256071,0.00259397,-0.1679188625421375,0.09716049209237099,53.8516,2.6,2.6,2.6,2.6,999.0,0.0,C,/players/will-banfield/23790/stats/batting,C,18.0,18.0,NL,Will Banfield,677943,23790,23790
NYM,Mets,1.0,2.73905,2.98393,0.551164,0.371575,0.0992553,0.00533614,0.0749979,0.287267,0.283382,0.158921,0.0,0.942148,0.0400141,0.0172289,0.0287156,0.0477967,0.0145935,0.00513646,0.201225,0.253823,0.323501,0.577324,0.256353,0.0532591,0.315741,0.16868,0.122277,3.35825,0.273796,,,0.209385,-0.146693,-0.01,-0.00229806,-0.00229806,0.00237343,-0.14079241501167417,0.06716049276292324,61.6252,2.6,2.6,2.6,2.6,999.0,0.0,C,/players/hayden-senger/21489/stats/batting,C,25.0,25.0,NL,Hayden Senger,663584,21489,21489
PHI,Phillies,3.0,10.8921,12.1079,2.50958,1.59223,0.49378,0.0577207,0.36585,1.42636,1.38875,0.797004,0.034526,3.32296,0.312641,0.0904871,0.015614,0.172831,0.204076,0.0647532,0.230403,0.299301,0.387101,0.686402,0.301782,0.0658254,0.274446,0.239848,0.156698,5.30323,0.293911,,,1.29597,-0.148883,-0.14,-0.000474753,-0.000474753,0.00206179,-0.18727217786363326,-0.18629629909992218,87.2443,8.8,2.933333333,8.8,2.933333333,999.0,0.0,3B/OF,/players/otto-kemp/31792/stats/batting,3B/OF,26.0,26.0,NL,Otto Kemp,805249,31792,31792
KCR,Royals,1.0,5.35736,5.91081,1.20019,0.773077,0.235515,0.0256405,0.165961,0.638904,0.683033,0.435412,0.0106099,1.46581,0.0681454,0.0414621,0.00843133,0.111435,0.0157842,0.00612507,0.224027,0.288655,0.370495,0.65915,0.29039,0.0736638,0.247989,0.297045,0.146468,3.36188,0.274547,,,0.578026,-0.127323,0.0,-0.00623219,-0.00623219,0.00195453,-0.1453539952635765,-0.046296294778585434,79.9978,0.6,0.6,0.6,0.6,999.0,0.15686275,2B/3B,/players/brandon-drury/11615/stats/batting,2B/3B,7.0,7.0,AL,Brandon Drury,592273,11615,11615
MIA,Marlins,1.0,5.31525,5.80572,1.23727,0.864098,0.250557,0.0178502,0.104769,0.595941,0.56986,0.375158,0.0143342,1.04086,0.0549066,0.0384942,0.0219052,0.116458,0.110043,0.0319733,0.232778,0.288277,0.345767,0.634044,0.280634,0.0646188,0.179282,0.360431,0.112989,4.68534,0.269124,,,0.521786,-0.171022,0.0,0.00182225,0.00182225,0.00190458,-0.18550710193812847,0.01543209794908762,73.3221,0.6,0.6,0.6,0.6,999.0,0.0,2B/SS,/players/jared-serna/sa3015579/stats/batting,2B/SS,20.0,,NL,Jared Serna,691858,sa3015579,sa3015579
SEA,Mariners,1.0,2.72056,3.01969,0.539393,0.360329,0.103151,0.00493609,0.070977,0.29175,0.270126,0.218679,0.00477444,0.850327,0.0215866,0.0175513,0.0413134,0.0488618,0.0296837,0.00931419,0.198265,0.261773,0.318077,0.579849,0.258477,0.0724175,0.281594,0.25717,0.119811,3.82662,0.257824,,,0.217099,-0.143248,-0.02,-0.00114999,-0.00114999,0.00181831,-0.11610508360899985,0.02629629522562027,67.6485,2.6,2.6,2.6,2.6,999.0,0.02777778,2B/3B,/players/will-wilson/25434/stats/batting,2B/3B,11.0,11.0,AL,Will Wilson,669717,25434,25434
BAL,Orioles,1.0,2.74031,2.98581,0.605128,0.427154,0.105841,0.00750024,0.0646327,0.316282,0.269887,0.166872,0.00265767,0.789981,0.0298066,0.0163126,0.0325041,0.0574471,0.0439158,0.0159711,0.220825,0.271495,0.33568,0.607175,0.269046,0.0558884,0.264579,0.211235,0.114855,4.58865,0.284171,,,0.240271,-0.116031,0.0,-0.00120222,-0.00120222,0.00148367,-0.10733819787856191,0.01543209794908762,69.7914,2.6,2.6,2.6,2.6,999.0,0.03125,3B/SS,/players/luis-vazquez/23442/stats/batting,3B/SS,2.0,2.0,AL,Luis Vázquez,676679,23442,23442
CHW,White Sox,3.0,13.1105,14.8117,3.19037,2.64916,0.475637,0.0345419,0.031033,1.55334,0.881866,1.19601,0.0216208,2.604,0.205504,0.0841741,0.215518,0.426929,0.392223,0.129963,0.243344,0.314594,0.291993,0.606587,0.277571,0.0807472,0.175806,0.459296,0.0486494,4.73026,0.299189,,,1.29439,-0.473129,0.0,0.00273769,0.00273769,0.00126801,-0.4513046231586486,-0.06481481343507767,73.9493,6.8,2.266666666,6.8,2.266666666,999.0,0.0,OF,/players/rikuu-nishida/33795/stats/batting,OF,4.0,4.0,AL,Rikuu Nishida,807747,33795,33795
SDP,Padres,1.0,2.7796,3.05461,0.575712,0.39497,0.112073,0.0149027,0.0537657,0.318338,0.246832,0.197855,0.0026548,0.863238,0.0200533,0.0201231,0.0369834,0.0394116,0.0757499,0.0215123,0.207121,0.262995,0.316192,0.579187,0.257781,0.0647725,0.282601,0.229201,0.109072,5.79338,0.27723,,,0.217884,-0.14663,0.0,0.00292514,0.00292514,0.00121135,-0.13371143373660743,0.046296294778585434,63.0161,2.6,2.6,2.6,2.6,999.0,0.06666667,SS,/players/mason-mccoy/22232/stats/batting,SS,29.0,29.0,NL,Mason McCoy,669200,22232,22232
COL,Rockies,5.0,18.0643,20.1316,4.55655,3.07883,0.921894,0.0697049,0.486124,2.49265,2.26228,1.57514,0.0200287,4.54055,0.35035,0.115329,0.0264429,0.394318,0.350514,0.115148,0.252241,0.322407,0.391724,0.714131,0.316007,0.0782421,0.225544,0.346904,0.139484,4.69628,0.309468,,,2.38719,-0.0151551,0.0,-0.00462534,-0.00462534,0.000649723,-0.37300946516916156,-0.275573194026947,84.8705,18.9,3.78,18.9,3.78,999.0,0.4,DH/OF,/players/sterlin-thompson/31443/stats/batting,DH/OF,19.0,19.0,NL,Sterlin Thompson,694514,31443,31443
MIA,Marlins,1.0,2.64213,2.90286,0.589163,0.411332,0.114113,0.0141578,0.0495593,0.309457,0.251311,0.200961,0.000772363,0.790903,0.026438,0.0168273,0.016498,0.0476016,0.0776568,0.0215854,0.222987,0.282904,0.333166,0.61607,0.27471,0.0692287,0.272457,0.254091,0.110179,5.46849,0.29673,,,0.246939,-0.0994652,0.0,0.00312617,0.00312617,0.000545154,-0.10449277702718973,0.01543209794908762,69.3476,2.6,2.6,2.6,2.6,999.0,0.0,OF,/players/andrew-pintar/sa3020715/stats/batting,OF,20.0,,NL,Andrew Pintar,801464,sa3020715,sa3020715
KCR,Royals,1.0,2.71469,2.9554,0.612059,0.403703,0.13604,0.0159173,0.0563994,0.328348,0.289411,0.194799,0.000918629,0.854907,0.0230468,0.0169133,0.00595178,0.0460171,0.0613259,0.0202396,0.225462,0.281376,0.349628,0.631003,0.279263,0.0659127,0.289269,0.22786,0.124166,5.48732,0.305257,,,0.262327,-0.0903476,-0.02,0.00051202,0.00051202,0.000524131,-0.09573496726807207,-0.004567901603877544,72.3243,2.6,2.6,2.6,2.6,999.0,0.0,OF,/players/drew-waters/20505/stats/batting,OF,7.0,7.0,AL,Drew Waters,671221,20505,20505
ARI,Diamondbacks,1.0,2.64856,3.02574,0.621929,0.404589,0.121135,0.00621266,0.0899921,0.358498,0.367938,0.337735,0.00768311,0.692461,0.0142477,0.0222171,0.00298163,0.0565904,0.0175866,0.00529089,0.234818,0.322193,0.387179,0.709372,0.314196,0.111621,0.228857,0.487731,0.152361,3.24329,0.281698,,,0.354343,-0.00672531,0.0,-0.00272839,-0.00272839,0.000468036,-0.016660318477079272,-0.07716049253940582,96.193,2.6,2.6,2.6,2.6,999.0,0.52252252,1B/OF,/players/pavin-smith/19892/stats/batting,1B/OF,15.0,15.0,NL,Pavin Smith,656976,19892,19892
NYM,Mets,1.0,2.74588,2.98393,0.595937,0.422618,0.104933,0.0132681,0.0551174,0.349745,0.236431,0.168976,0.00181936,0.753721,0.0336964,0.0157921,0.019581,0.0436031,0.126871,0.0321869,0.217029,0.269405,0.325126,0.594531,0.264411,0.0566288,0.252594,0.224189,0.108097,6.478,0.276941,,,0.228898,-0.12718,0.0,0.00864947,0.00864947,0.000221149,-0.11033213138580322,0.01543209794908762,67.0319,2.6,2.6,2.6,2.6,999.0,0.0,OF,/players/jared-oliva/19968/stats/batting,OF,25.0,25.0,NL,Jared Oliva,666931,19968,19968
SDP,Padres,1.0,2.72667,3.05461,0.574984,0.430064,0.105824,0.010129,0.0289671,0.326784,0.185569,0.225965,0.0021868,0.89083,0.0388475,0.0161971,0.0469357,0.0466282,0.119232,0.0330249,0.210874,0.279218,0.288986,0.568203,0.258194,0.073975,0.291634,0.253657,0.0781113,5.83597,0.299504,,,0.218909,-0.145604,0.01,0.00639961,0.00639961,-0.000444675,-0.12921147234737873,0.025432097725570202,63.2937,2.6,2.6,2.6,2.6,999.0,0.0625,OF,/players/bryce-johnson/20002/stats/batting,OF,29.0,29.0,NL,Bryce Johnson,669369,20002,20002
LAD,Dodgers,2.0,8.30775,9.09607,1.81954,1.09437,0.36217,0.0188669,0.344135,1.11958,1.13925,0.670182,0.0222777,2.35158,0.0538208,0.0534424,0.010873,0.148703,0.10077,0.0373193,0.219017,0.279965,0.391424,0.671389,0.292938,0.0736782,0.258527,0.284992,0.172407,4.12729,0.26042,,,0.908328,-0.177125,0.0,-0.00504257,-0.00504257,-0.000484776,-0.1875722431577742,-0.11316872388124466,83.4086,6.2,3.1,6.2,3.1,999.0,0.05263158,OF,/players/ryan-ward/27449/stats/batting,OF,22.0,22.0,NL,Ryan Ward,669899,27449,27449
PHI,Phillies,2.0,8.58643,9.08089,2.08326,1.34756,0.405457,0.0304754,0.299772,1.00988,1.14587,0.354759,0.00407786,1.96282,0.0493002,0.077006,0.0133972,0.14215,0.0990875,0.0322535,0.242623,0.274312,0.401679,0.67599,0.292558,0.0390665,0.216148,0.180739,0.159056,4.23733,0.278634,,,0.90401,-0.179632,0.0,-0.00301506,-0.00301506,-0.00083169,-0.2110826252028346,-0.09259258955717087,81.0557,2.2,1.1,2.2,1.1,999.0,0.0,1B/OF,/players/felix-reyes/28763/stats/batting,1B/OF,26.0,26.0,NL,Felix Reyes,694025,28763,28763
ATH,Athletics,1.0,2.69416,2.97707,0.599644,0.423136,0.115232,0.00508978,0.056186,0.277032,0.274564,0.215058,0.0104344,0.519275,0.0315694,0.0230029,0.0132777,0.0622503,0.0149729,0.00634461,0.222572,0.285537,0.331686,0.617223,0.274451,0.0722383,0.174425,0.414151,0.109114,3.01098,0.253751,,,0.252626,-0.102634,-0.03,-0.0032038,-0.0032038,-0.00106169,-0.10526498407125473,-0.011481480672955513,70.8659,2.6,2.6,2.6,2.6,999.0,0.23333333,2B,/players/donovan-walton/19314/stats/batting,2B,10.0,10.0,AL,Donovan Walton,622268,19314,19314
ARI,Diamondbacks,8.0,31.7391,35.3003,8.04849,5.75836,1.51718,0.112656,0.660288,3.90957,3.90134,2.86068,0.192489,6.65271,0.360556,0.244254,0.095735,0.712079,0.229954,0.08438,0.253583,0.320121,0.370895,0.691016,0.305341,0.0810385,0.18846,0.430003,0.117312,3.58715,0.299477,,,3.88034,-0.332118,0.0,-0.0365438,-0.0365438,-0.00114104,-0.4527386911213398,-0.7070707082748413,90.2519,37.0,4.625,37.0,4.625,999.0,0.3125,1B/DH,/players/lujames-groover/33552/stats/batting,1B/DH,15.0,15.0,NL,LuJames Groover,694410,33552,33552
PHI,Phillies,2.0,8.10244,9.08089,1.69397,1.18589,0.336106,0.0287496,0.14323,1.04011,0.678758,0.791436,0.00758527,2.54001,0.0542825,0.0511919,0.0815401,0.128185,0.425861,0.0920621,0.20907,0.282208,0.31068,0.592889,0.267387,0.087154,0.279709,0.311588,0.101611,6.12308,0.283479,,,0.718527,-0.365115,0.06,0.0360334,0.0360334,-0.00124962,-0.3575170077383518,0.04971193242818117,64.1677,6.2,3.1,6.2,3.1,999.0,0.0,OF,/players/steward-berroa/22766/stats/batting,OF,26.0,26.0,NL,Steward Berroa,672642,22766,22766
NYM,Mets,1.0,2.72607,2.98393,0.65511,0.493948,0.104855,0.00953663,0.0467711,0.354784,0.249083,0.203077,0.00242152,0.803874,0.0332474,0.0143484,0.00718754,0.057663,0.110927,0.0293753,0.240313,0.299467,0.337245,0.636712,0.284703,0.068057,0.269401,0.252623,0.0969314,5.69307,0.321912,,,0.278032,-0.078046,0.0,0.00606238,0.00606238,-0.00131514,-0.06378479721024632,-0.046296294778585434,80.6464,2.6,2.6,2.6,2.6,999.0,0.2,OF,/players/nick-morabito/32119/stats/batting,OF,25.0,25.0,NL,Nick Morabito,703492,32119,32119
KCR,Royals,1.0,2.72557,2.9554,0.630605,0.39242,0.134547,0.0239501,0.0796877,0.34957,0.324411,0.172761,0.00224927,0.841959,0.0297105,0.0174346,0.00992572,0.0371465,0.0538364,0.0191205,0.231366,0.282832,0.386016,0.668848,0.292324,0.0584561,0.284888,0.20519,0.15465,5.93219,0.302475,,,0.293651,-0.0590238,-0.01,-0.000370244,-0.000370244,-0.00163006,-0.0652935006946791,-0.056296294555068016,81.3314,2.6,2.6,2.6,2.6,999.0,0.0,OF,/players/matthew-lugo/25980/stats/batting,OF,7.0,7.0,AL,Matthew Lugo,683090,25980,25980
LAA,Angels,3.0,10.99,11.9083,2.23374,1.55748,0.384783,0.0784443,0.213033,1.27783,0.826285,0.61422,0.0,3.84953,0.149893,0.0625683,0.0915373,0.144592,0.473659,0.111736,0.203251,0.253696,0.310691,0.564387,0.251267,0.0515793,0.323266,0.159557,0.10744,6.93559,0.289083,,,0.786464,-0.634575,0.2,0.0358219,0.0358219,-0.00179501,-0.5964625179767609,0.1537037044763565,54.8775,3.2,1.066666666,3.2,1.066666666,999.0,0.0,OF,/players/bryce-teodosio/29524/stats/batting,OF,1.0,1.0,AL,Bryce Teodosio,669326,29524,29524
BOS,Red Sox,2.0,7.83236,8.74816,1.78539,1.26296,0.311609,0.023836,0.186986,0.937261,0.853947,0.69663,0.00328922,1.96288,0.123268,0.0513612,0.0445398,0.193021,0.101823,0.0371864,0.227951,0.299334,0.345443,0.644777,0.288567,0.0796316,0.224376,0.354903,0.117492,4.13852,0.278766,,,0.842555,-0.201381,0.0,-0.00631032,-0.00631032,-0.00180079,-0.23743513692170382,-0.09259258955717087,77.5478,6.2,3.1,6.2,3.1,999.0,0.0,3B,/players/brett-harris/29788/stats/batting,3B,3.0,3.0,AL,Brett Harris,695391,29788,29788
ATL,Braves,1.0,2.75633,2.9748,0.596648,0.42515,0.111259,0.0111868,0.0490517,0.320199,0.256342,0.166511,0.0046696,0.873505,0.0275263,0.0175088,0.00692616,0.0493338,0.0764096,0.0219535,0.216465,0.266414,0.318335,0.584749,0.259728,0.0559737,0.293635,0.190623,0.10187,5.63427,0.295793,,,0.216893,-0.138097,0.01,0.00285081,0.00285081,-0.00185017,-0.14050329360179603,0.025432097725570202,60.1568,2.6,2.6,2.6,2.6,999.0,0.02985075,OF,/players/dashawn-keirsey-jr/24496/stats/batting,OF,16.0,16.0,NL,DaShawn Keirsey Jr.,680577,24496,24496
ARI,Diamondbacks,1.0,2.70781,3.02574,0.598114,0.405336,0.104074,0.016612,0.0720911,0.365872,0.298671,0.268231,0.00378096,1.00719,0.0273365,0.0152662,0.00709484,0.0502905,0.0745683,0.0219851,0.220885,0.296054,0.351459,0.647513,0.288639,0.0886498,0.332874,0.266316,0.130575,5.69033,0.320005,,,0.291591,-0.0694765,0.0,0.00202263,0.00202263,-0.00227807,-0.07466053660027683,-0.046296294778585434,79.0458,2.6,2.6,2.6,2.6,999.0,0.0,OF,/players/kristian-robinson/sa3006884/stats/batting,OF,15.0,,NL,Kristian Robinson,677565,sa3006884,sa3006884
PIT,Pirates,25.0,95.8134,106.393,21.156,13.7153,4.41899,0.329446,2.69223,12.0792,10.3146,8.17618,0.242049,30.7221,0.84441,0.590153,0.968564,1.45143,2.32993,0.719675,0.220804,0.28624,0.358098,0.644338,0.284782,0.0768491,0.288762,0.266133,0.137294,4.99514,0.293126,,,9.92014,-2.77592,-0.48,0.0457667,0.0457667,-0.00229015,-3.0980771854519844,-0.3861561566591263,75.5684,89.4,3.576,89.4,3.576,999.0,0.0,OF,/players/tyler-callihan/27497/stats/batting,OF,27.0,27.0,NL,Tyler Callihan,682997,27497,27497
CIN,Reds,1.0,2.65114,2.96259,0.624441,0.448989,0.113756,0.014398,0.047297,0.367547,0.233399,0.242651,0.00257958,0.711818,0.035586,0.0160125,0.0171944,0.0493969,0.140351,0.036681,0.235537,0.306471,0.342827,0.649299,0.290902,0.0819051,0.240269,0.340889,0.107291,6.28993,0.30248,,,0.290946,-0.0625854,0.0,0.00893382,0.00893382,-0.00247211,-0.07452321704477072,-0.046296294778585434,76.7087,2.6,2.6,2.6,2.6,999.0,0.13829787,OF,/players/sam-haggerty/18054/stats/batting,OF,18.0,18.0,NL,Sam Haggerty,664059,18054,18054
WSN,Nationals,1.0,5.31902,5.81929,1.25252,0.914303,0.235383,0.00854446,0.0942875,0.606474,0.559738,0.414455,0.0160396,1.45107,0.0325324,0.0324941,0.0207895,0.11722,0.124383,0.0349721,0.235479,0.293094,0.336125,0.629219,0.27988,0.0712209,0.249356,0.28562,0.100645,4.27422,0.304305,,,0.519448,-0.17498,-0.02,0.00309235,0.00309235,-0.00251446,-0.1787519115023315,-0.03543209843337536,74.1636,0.6,0.6,0.6,0.6,999.0,0.02857143,OF,/players/robert-hassell-iii/27482/stats/batting,OF,24.0,24.0,NL,Robert Hassell III,690987,27482,27482
CHW,White Sox,2.0,8.26152,8.88704,1.92015,1.27068,0.310371,0.0226021,0.3165,0.969635,1.05447,0.498004,0.00638623,2.86506,0.0722588,0.0392521,0.0160082,0.166218,0.0271395,0.0108874,0.232421,0.280736,0.390392,0.671128,0.29333,0.0560372,0.322386,0.17382,0.15797,3.11641,0.313262,,,0.890283,-0.170226,-0.02,-0.009012,-0.009012,-0.00252164,-0.1677866317331791,-0.1743209846317768,84.8172,3.2,1.6,3.2,1.6,999.0,0.13043478,1B,/players/tim-elko/31522/stats/batting,1B,4.0,4.0,AL,Tim Elko,671284,31522,31522
BAL,Orioles,1.0,2.70132,2.98581,0.65071,0.441809,0.115189,0.00961185,0.084099,0.347446,0.329072,0.24578,0.00762924,0.799889,0.018529,0.0153505,0.00482685,0.0649959,0.013522,0.00522501,0.240886,0.306952,0.384042,0.690994,0.304448,0.0823161,0.267897,0.307267,0.143156,3.39567,0.30917,,,0.326049,-0.0302532,0.0,-0.00324136,-0.00324136,-0.00253572,-0.023599539417773485,-0.10802469402551651,94.2056,2.6,2.6,2.6,2.6,999.0,0.06060606,OF,/players/johnathan-rodriguez/22530/stats/batting,OF,2.0,2.0,AL,Johnathan Rodríguez,671286,22530,22530
WSN,Nationals,3.0,10.3021,11.6386,2.34098,1.67142,0.425177,0.0415372,0.20284,1.30076,1.04959,1.09317,0.00359248,3.01133,0.139804,0.0585468,0.0449623,0.240805,0.232622,0.0775913,0.227233,0.308269,0.335635,0.643905,0.290481,0.0939267,0.258737,0.36302,0.108402,4.95522,0.299188,,,1.13902,-0.249841,0.0,-0.00135407,-0.00135407,-0.00254401,-0.2649241713806987,-0.138888880610466,81.276,4.2,1.4,4.2,1.4,999.0,0.0,OF,/players/christian-franklin/sa3017510/stats/batting,OF,24.0,,NL,Christian Franklin,681047,sa3017510,sa3017510
MIA,Marlins,1.0,2.68188,2.90286,0.615929,0.412217,0.10298,0.00943265,0.0912998,0.311765,0.339736,0.167518,0.0101588,0.876711,0.033074,0.0150157,0.00537224,0.0546203,0.0336114,0.0113419,0.229663,0.281803,0.377226,0.65903,0.288188,0.057708,0.302016,0.191076,0.147563,4.16316,0.30345,,,0.278687,-0.0677167,0.0,-0.00124255,-0.00124255,-0.00293085,-0.07711296447087079,-0.046296294778585434,78.3903,2.6,2.6,2.6,2.6,999.0,0.0,OF,/players/riley-alderman/sa3022562/stats/batting,OF,20.0,,NL,Kemp Alderman,694580,sa3022562,sa3022562
SDP,Padres,17.0,68.2388,74.3289,15.0779,9.73612,2.81465,0.434958,2.09216,8.70452,7.72017,4.46987,0.14322,22.6751,0.695712,0.487189,0.437388,0.896816,1.9701,0.526082,0.220958,0.273962,0.366931,0.640893,0.280756,0.0601363,0.305064,0.197127,0.145973,5.97091,0.295407,,,6.68767,-2.18216,0.0,0.0959532,0.0959532,-0.0029555,-1.8430440947413445,-0.604535698890686,78.4314,59.5,3.5,59.5,3.5,999.0,0.11111111,OF,/players/jase-bowen/26047/stats/batting,OF,29.0,29.0,NL,Jase Bowen,687749,26047,26047
TEX,Rangers,1.0,5.27781,5.9079,1.08536,0.714658,0.230773,0.0116828,0.128243,0.598421,0.553907,0.503278,0.0102628,1.82548,0.0679532,0.0399423,0.0189072,0.0853383,0.0676071,0.0220324,0.205645,0.281303,0.326693,0.607995,0.272377,0.0851874,0.30899,0.275696,0.121048,3.91942,0.284514,,,0.491385,-0.213616,0.0,-0.00251844,-0.00251844,-0.00326522,-0.1968296377453953,-0.046296294778585434,72.0492,3.6,3.6,3.6,3.6,999.0,0.0,OF,/players/aaron-zavala/sa3017665/stats/batting,OF,13.0,,AL,Aaron Zavala,701648,sa3017665,sa3017665
