Team,ShortName,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,OBP,SLG,OPS,wOBA,BB%,K%,BB/K,ISO,Spd,BABIP,UBR,GDPRuns,wRC,wRAA,UZR,wBsR,BaseRunning,WAR,Off,Def,wRC+,FPTS,FPTS_G,SPTS,SPTS_G,InterSD,InterSK,IntraSD,Vol,Skew,Dim,ADP,Pos,minpos,UPURL,teamid,League,PlayerName,xMLBAMID,playerids,playerid
LAD,Dodgers,6.40837,22.6405,24.5996,4.9463,2.81815,1.0444,0.0389223,1.04482,3.21274,3.15694,1.80917,0.0730426,6.47486,0.06122,0.0686294,0.0201291,0.329594,0.144996,0.0737581,0.218471,0.277332,0.406484,0.683816,0.294999,0.0735444,0.26321,0.279414,0.188013,3.67368,0.256855,0.0151664,,2.546,-0.360635,-0.492761,-0.0316761,-0.0165096,-0.0416329,-0.38410271517932415,-0.8553742170333862,87.3569,23.3,3.883333333,23.3,3.883333333,2.56126,-0.0239379,2.01796,2.56126,0.0239379,2.30938,999.0,0.0,OF,/players/ryan-ward/sa1169792/stats/batting,22,NL,Ryan Ward,669899,sa1169792,sa1169792
,,19.4623,67.4133,73.3454,16.4206,12.1878,3.08919,0.0780519,1.06559,7.23608,6.95665,4.4646,0.0258194,14.4963,0.835063,0.550139,0.0822613,1.26493,0.795624,0.221237,0.243582,0.29647,0.339142,0.635612,0.28113,0.060871,0.197644,0.307983,0.0955608,3.55701,0.293026,-0.0107273,,6.76522,-1.9011,-0.409522,-0.0467516,-0.0574789,-0.041651,-1.9793231822550297,-0.9100959897041321,77.8303,57.6,3.031578947,57.6,3.031578947,3.1253,-0.174153,1.90123,3.1253,0.174153,2.46503,999.0,0.0,OF,/players/manuel-margot/14712/stats/batting,-1,,Manuel Margot,622534,14712,14712
CHW,White Sox,100.671,382.927,406.716,94.4933,63.4325,16.8318,0.85943,13.3695,40.8611,47.7425,16.813,0.446625,91.1025,2.55002,2.6364,1.78874,6.13163,2.05977,1.03165,0.246765,0.281177,0.399952,0.681129,0.293722,0.0413384,0.223995,0.18455,0.153186,2.94215,0.288602,0.00386019,,41.6727,-6.38391,-1.80927,-0.554167,-0.550307,-0.0417768,-7.049258470535278,-7.124075889587402,86.4803,381.6,3.778217821,381.6,3.778217821,3.89897,0.701742,0.666962,3.89897,-0.701742,4.11072,309.4599914550781,0.07096774,2B,/players/lenyn-sosa/22896/stats/batting,4,AL,Lenyn Sosa,672820,22896,22896
NYM,Mets,8.54632,28.1326,30.6653,6.79015,5.71306,0.796723,0.0619056,0.218459,3.90864,3.17357,2.25334,0.0291007,7.78061,0.169141,0.0766558,0.0335758,0.51958,1.02083,0.258623,0.241362,0.300754,0.297379,0.598134,0.269325,0.0734818,0.253727,0.28961,0.0560172,5.50554,0.325167,0.0292059,,2.53458,-1.08876,-0.0350792,0.0447394,0.0739453,-0.0426013,-1.0234881415963173,-0.4307420551776886,69.7207,22.0,2.444444444,22.0,2.444444444,3.22755,-0.364197,2.03876,3.22755,0.364197,2.28166,999.0,0.0,OF,/players/nicholas-morabito/sa3020418/stats/batting,25,NL,Nick Morabito,703492,sa3020418,sa3020418
HOU,Astros,42.2641,139.084,154.202,30.8719,23.9904,5.65674,0.096698,1.12805,14.9957,10.9125,10.88,0.0485122,31.6042,1.02377,1.05092,2.16347,2.53603,3.09482,1.1896,0.221966,0.281347,0.288359,0.569706,0.256147,0.0705565,0.204953,0.344258,0.0663934,3.93775,0.276937,0.0895709,,11.0954,-7.12477,0.263745,-0.104838,-0.0152667,-0.0443273,-6.9998930329456925,1.259245127439499,61.5692,100.3,2.388095238,100.3,2.388095238,3.00191,-0.113758,1.61515,3.00191,0.113758,2.84646,749.4299926757812,0.0,SS,/players/nick-allen/22277/stats/batting,21,AL,Nick Allen,669397,22277,22277
NYM,Mets,14.5924,36.5299,40.6424,8.43322,6.27648,1.69703,0.130536,0.32917,4.75643,2.8048,3.48949,0.0758587,11.0076,0.261783,0.235162,0.126017,0.524402,2.58029,0.52403,0.230858,0.30073,0.311493,0.612223,0.27423,0.0858583,0.270841,0.317006,0.0806356,6.41451,0.318702,-0.129843,,3.52107,-1.28114,-0.174321,0.23576,0.105917,-0.0443553,-1.1867216154932976,-0.6223194152116776,73.0901,25.5,1.7,25.5,1.7,1.87878,1.95085,2.0451,1.87878,-1.95085,2.2732,999.0,0.18181818,2B/OF,/players/ji-hwan-bae/23818/stats/batting,25,NL,Ji Hwan Bae,678225,23818,23818
STL,Cardinals,45.2012,151.163,159.234,36.7916,24.9567,7.75588,0.0575913,4.02146,15.2335,18.1092,6.02884,0.18032,21.672,0.886759,1.03271,0.123054,2.94157,0.670377,0.0916574,0.24339,0.274696,0.375271,0.649966,0.281259,0.0378614,0.136101,0.278186,0.13188,2.5402,0.259048,-0.164185,,14.7041,-4.11067,-1.69936,-0.11268,-0.276864,-0.0445911,-4.432570159435272,-1.3924410939216614,77.9188,139.9,3.108888888,139.9,3.108888888,2.11678,1.80805,1.54845,2.11678,-1.80805,2.9354,742.4299926757812,0.05454545,C/DH,/players/yohel-pozo/18848/stats/batting,28,NL,Yohel Pozo,650968,18848,18848
NYM,Mets,16.63,54.7094,60.4282,11.6577,9.5322,1.4227,0.0361389,0.666644,5.454,4.817,4.80824,0.011472,14.8901,0.26488,0.14932,0.496371,1.2426,0.49932,0.196521,0.213084,0.279164,0.276965,0.556129,0.25227,0.0795696,0.246409,0.322916,0.0638813,2.91618,0.279656,-0.0356795,,4.15782,-2.98224,-0.662404,-0.0769585,-0.112638,-0.0456363,-3.1119694262742996,0.6207714676856995,58.0048,39.5,2.323529411,39.5,2.323529411,3.37883,-0.423982,1.90322,3.37883,0.423982,2.46237,999.0,0.0,C,/players/austin-barnes/12158/stats/batting,25,NL,Austin Barnes,605131,12158,12158
,,11.616,35.7714,38.9519,8.34618,5.78932,1.67962,0.0577857,0.81945,3.47859,4.02333,2.47667,0.044705,6.71656,0.292456,0.326375,0.0849888,0.775884,0.135908,0.0667852,0.23332,0.285984,0.352229,0.638213,0.279873,0.0635828,0.172432,0.368741,0.118909,2.36165,0.263525,-0.0209608,,3.55309,-1.04938,0.0712088,-0.056373,-0.0773337,-0.0483416,-1.12403005361557,-0.6443972438573837,77.3276,30.0,2.5,30.0,2.5,2.0668,-1.3364,2.00175,2.0668,1.3364,2.331,999.0,0.24193548,1B/DH/OF,/players/juan-yepez/18400/stats/batting,-1,,Juan Yepez,660766,18400,18400
ATL,Braves,9.22323,23.9888,25.8186,5.30629,3.71697,1.08528,0.10309,0.400955,2.3899,2.31486,1.25283,0.0489876,6.52939,0.148058,0.130434,0.298466,0.413644,0.219927,0.0967305,0.221199,0.262819,0.325177,0.587997,0.257475,0.0485242,0.252895,0.191875,0.103979,4.11947,0.285378,0.00504783,,1.88558,-1.16508,-0.293348,-0.0290904,-0.0240425,-0.0554396,-1.202373445034027,-0.19848289340734482,61.4929,9.9,1.1,9.9,1.1,1.50129,2.2131,2.04785,1.50129,-2.2131,2.26953,999.0,0.05882353,2B/3B/SS,/players/aaron-schunk/25524/stats/batting,16,NL,Aaron Schunk,668845,25524,25524
BAL,Orioles,14.9367,50.0589,54.2404,11.4652,7.1774,2.35191,0.0932079,1.84268,5.69192,6.29771,3.45629,0.138403,14.6256,0.528666,0.164526,0.0320357,1.01934,0.202647,0.0699601,0.229034,0.285014,0.390172,0.675186,0.293247,0.0637217,0.269645,0.236317,0.161137,2.90304,0.285069,-0.00964331,,5.53661,-0.87231,-0.903528,-0.0608971,-0.0705404,-0.0579268,-0.8379999846220016,-1.595042109489441,87.9951,48.2,3.213333333,48.2,3.213333333,3.96918,0.988087,1.90855,3.96918,-0.988087,2.45527,736.6300048828125,0.01851852,OF,/players/heston-kjerstad/31166/stats/batting,2,AL,Heston Kjerstad,677008,31166,31166
PIT,Pirates,27.9351,86.8382,95.3952,20.3406,13.822,4.01481,0.0643999,2.43939,9.76005,10.0601,7.21388,0.106319,27.656,0.684766,0.597798,0.0605268,1.27671,0.934229,0.116097,0.234235,0.296211,0.366225,0.662437,0.290924,0.075621,0.28991,0.260843,0.13199,3.50656,0.31219,-0.111272,,9.55761,-1.71406,-2.05463,-0.00338838,-0.11466,-0.0624382,-2.0373886302113533,-1.7467023432254791,82.9942,81.3,2.903571428,81.3,2.903571428,2.3608,-0.535682,1.7715,2.3608,0.535682,2.63801,742.5999755859375,0.0,1B,/players/rafael-flores/31991/stats/batting,27,NL,Rafael Flores Jr.,804668,31991,31991
TEX,Rangers,16.6351,45.9246,51.2674,9.76122,7.66547,1.82378,0.105358,0.166605,5.10771,3.32035,4.28198,0.0457873,12.8718,0.252661,0.114064,0.69419,0.579407,1.95121,0.455706,0.212549,0.282676,0.267733,0.550409,0.250665,0.0835224,0.251071,0.332664,0.0551843,5.37656,0.290744,-0.0707941,,3.46068,-2.59696,-0.215981,0.123384,0.0525899,-0.0657203,-2.4476232454180717,0.040732890367507935,58.6226,31.6,1.858823529,31.6,1.858823529,2.67909,-0.402932,1.97763,2.67909,0.402932,2.36316,999.0,0.03571429,2B/OF,/players/tyler-wade/15730/stats/batting,13,AL,Tyler Wade,642180,15730,15730
CHW,White Sox,39.6289,138.946,152.981,31.1436,19.9399,6.91335,0.78507,3.50529,15.2254,14.7732,11.1288,0.384731,44.3049,1.66155,1.05028,0.194309,2.34522,2.02927,0.660221,0.224141,0.28755,0.36088,0.64843,0.283888,0.072746,0.28961,0.251186,0.136739,4.68779,0.299809,-0.0207007,,14.4531,-3.6228,-0.629254,-0.0780517,-0.0987524,-0.0700092,-3.764825500547886,-2.096992313861847,79.7242,138.2,3.455,138.2,3.455,2.52197,-0.450163,1.53166,2.52197,0.450163,2.95779,999.0,0.0,OF,/players/braden-montgomery/sa3038253/stats/batting,4,AL,Braden Montgomery,695731,sa3038253,sa3038253
MIN,Twins,27.4827,99.9763,108.208,24.5076,15.691,5.7018,0.489075,2.62566,12.0549,11.6276,6.81789,0.0412818,21.907,0.543948,0.817702,0.0519922,1.78001,1.01692,0.34341,0.245134,0.294662,0.390738,0.6854,0.297715,0.0630074,0.202453,0.311219,0.145604,4.27648,0.286934,-0.0749783,,11.4379,-1.3477,-1.17876,-0.0891628,-0.164141,-0.0703199,-1.5835431814193726,-2.828097939491272,88.8705,111.5,4.129629629,111.5,4.129629629,2.5354,1.09409,1.73755,2.5354,-1.09409,2.68326,598.6599731445312,0.06578947,1B,/players/eric-wagaman/23395/stats/batting,8,AL,Eric Wagaman,676572,23395,23395
LAA,Angels,8.13422,24.8168,28.176,4.69771,2.53002,1.04978,0.0224707,1.09543,2.75144,2.93692,3.0728,0.0423931,10.8997,0.205246,0.0670692,0.0141183,0.213121,0.0468858,0.0177199,0.189296,0.283211,0.36583,0.649041,0.28656,0.109057,0.386844,0.281915,0.176535,1.94596,0.279491,-0.0165708,,2.72311,-0.606104,-0.384418,-0.0359425,-0.0525134,-0.075049,-0.6912413164973259,-1.0120584666728973,80.7663,24.3,3.0375,24.3,3.0375,2.61633,-0.362741,1.99836,2.61633,0.362741,2.33552,749.3099975585938,0.0,1B/DH,/players/niko-kavadas/29782/stats/batting,1,AL,Niko Kavadas,694359,29782,29782
WSN,Nationals,50.9601,183.528,202.942,40.8835,25.2048,8.19194,0.757422,6.72939,21.9837,23.5428,15.6254,0.277285,52.1168,1.86871,1.66364,0.256231,2.84692,1.04305,0.461531,0.222765,0.288021,0.385655,0.673676,0.293317,0.0769944,0.256807,0.299814,0.162891,3.63288,0.270324,-0.0350788,,20.7269,-3.25219,0.0687809,-0.260449,-0.295528,-0.0810946,-3.533760577440262,-4.010778412222862,86.537,196.2,3.847058823,196.2,3.847058823,1.83684,0.477057,1.19908,1.83684,-0.477057,3.40122,999.0,0.0,1B,/players/abimelec-ortiz/sa3016926/stats/batting,24,NL,Abimelec Ortiz,694673,sa3016926,sa3016926
CHW,White Sox,8.68432,27.196,28.9123,6.13722,4.67132,0.743165,0.0179426,0.7048,3.20125,3.30563,1.5124,0.0123608,9.93135,0.122684,0.0613895,0.0197806,0.472067,0.0937005,0.0192569,0.225666,0.269008,0.332058,0.601066,0.264633,0.05231,0.343499,0.152286,0.106392,3.00016,0.326835,-0.000534931,,2.27955,-1.13666,0.038391,-0.0306972,-0.0312321,-0.0848427,-1.176070773974061,-0.6316957660019398,66.4975,24.9,2.766666666,24.9,2.766666666,3.00102,-0.402989,2.01565,3.00102,0.402989,2.31246,999.0,0.13043478,1B,/players/tim-elko/31522/stats/batting,4,AL,Tim Elko,671284,31522,31522
CIN,Reds,39.7188,145.257,156.808,34.4712,20.6991,7.32678,0.266008,6.17925,17.4288,20.6233,8.12817,0.119055,40.7207,2.06178,1.2852,0.0765275,2.21516,0.839523,0.375744,0.237312,0.284952,0.419035,0.703987,0.303142,0.051835,0.259684,0.199608,0.181723,3.20503,0.283935,0.0266605,,17.2661,-1.26203,-0.10534,-0.189103,-0.162442,-0.0910926,-2.324385553598404,-3.783007614314556,88.3673,154.0,3.85,154.0,3.85,2.63064,1.06732,1.44702,2.63064,-1.06732,3.07064,564.4600219726562,0.0,1B,/players/christian-encarnacion-strand/30011/stats/batting,18,NL,Christian Encarnacion-Strand,687952,30011,30011
CLE,Guardians,32.1811,106.952,121.607,23.9928,15.6343,5.21141,0.276974,2.87012,13.3348,12.0158,12.5658,0.436325,35.4214,0.921445,0.974044,0.193448,1.80903,2.45557,0.837956,0.224332,0.308698,0.358745,0.667443,0.294762,0.103331,0.291278,0.354751,0.134413,4.53763,0.303336,-0.0402973,,12.5627,-1.80611,-2.40859,-0.0414134,-0.0817108,-0.0927272,-1.6899903491139412,-3.401834487915039,88.779,113.1,3.534375,113.1,3.534375,2.77727,0.11381,1.65404,2.77727,-0.11381,2.79461,708.1400146484375,0.00666667,OF,/players/nolan-jones/20529/stats/batting,5,AL,Nolan Jones,666134,20529,20529
COL,Rockies,48.5736,174.385,193.914,41.9256,27.253,7.79827,0.886206,5.9882,21.5457,22.9549,14.8232,0.0117153,55.2909,3.40372,1.08611,0.216515,2.9162,1.07628,0.483604,0.240421,0.310549,0.39832,0.708869,0.310379,0.0764422,0.285131,0.268095,0.1579,3.65447,0.314712,0.0295144,,22.4911,-0.421401,0.42871,-0.282954,-0.253439,-0.09428,-3.803945928812027,-3.569115847349167,84.5515,202.4,4.130612244,202.4,4.130612244,2.64994,-0.342467,1.33518,2.64994,0.342467,3.21976,999.0,0.0,1B,/players/charles-condon/sa3025257/stats/batting,19,NL,Charlie Condon,809707,sa3025257,sa3025257
PIT,Pirates,11.4528,36.1638,39.0983,7.82807,5.508,1.70045,0.0617869,0.557825,3.88945,3.68724,2.5687,0.0721211,10.96,0.22077,0.0952315,0.0497915,0.302947,1.14677,0.166528,0.216462,0.271907,0.313175,0.585081,0.259371,0.0656985,0.28032,0.23437,0.0967129,5.22439,0.293852,-0.0856497,,2.91562,-1.70414,-0.160241,0.106857,0.0212076,-0.0943788,-1.7684560976922512,-0.45480871200561523,61.3793,34.9,3.172727272,34.9,3.172727272,3.0982,-0.291108,1.99652,3.0982,0.291108,2.33797,999.0,0.0,1B/OF,/players/billy-cook/29573/stats/batting,27,NL,Billy Cook,695257,29573,29573
,,39.0963,133.207,147.761,27.8227,15.5272,6.53101,0.770401,4.99405,16.5302,16.2003,12.4731,0.297338,42.1783,1.12391,0.889656,0.0679362,1.34035,2.35953,0.831702,0.208869,0.280444,0.381938,0.662382,0.288369,0.084414,0.285449,0.295724,0.173069,5.02497,0.262628,-0.146941,,14.4975,-2.96158,-0.933903,-0.0589958,-0.205937,-0.0974375,-3.2093090265989304,-2.7439165115356445,82.8026,136.8,3.507692307,136.8,3.507692307,2.19054,0.0927346,1.43473,2.19054,-0.0927346,3.08703,999.0,0.04166667,OF,/players/mj-melendez/22197/stats/batting,-1,,MJ Melendez,669004,22197,22197
SDP,Padres,36.0839,113.627,125.689,26.3351,17.9924,5.45526,0.0878992,2.79952,13.3453,12.8067,10.2128,0.161557,25.9577,0.884559,0.875082,0.0896531,3.07838,1.19101,0.492649,0.231768,0.29803,0.355239,0.653269,0.288098,0.0812543,0.206523,0.393439,0.123471,3.3386,0.274484,0.00335641,,12.3043,-2.54682,0.627434,-0.15452,-0.151164,-0.103103,-2.7335375994443893,-2.528047204017639,82.6165,109.2,3.033333333,109.2,3.033333333,2.62881,-0.435099,1.63664,2.62881,0.435099,2.81781,748.489990234375,0.14285714,OF,/players/tirso-ornelas/22566/stats/batting,29,NL,Tirso Ornelas,672359,22566,22566
PIT,Pirates,89.5736,280.853,307.119,64.526,41.6918,12.9014,1.79924,8.1335,34.6921,32.3436,20.7287,0.200465,92.0095,3.03889,1.94856,0.550202,3.41692,4.98738,1.12447,0.22975,0.288006,0.37538,0.663386,0.289693,0.0674942,0.299589,0.225289,0.145629,5.25902,0.308733,-0.291547,,30.463,-5.82543,-1.2497,0.106169,-0.185378,-0.109618,-6.682588204741478,-4.60673463344574,82.1505,286.0,3.177777777,286.0,3.177777777,2.80213,-0.049773,0.881512,2.80213,0.049773,3.82465,558.9099731445312,0.2,OF,/players/jhostynxon-garcia/28142/stats/batting,27,NL,Jhostynxon Garcia,691373,28142,28142
ARI,Diamondbacks,78.2585,265.295,293.382,61.2857,37.2805,13.7461,0.866623,9.3925,30.994,34.8341,23.5279,0.783469,83.8937,2.23046,2.13124,0.197718,3.825,1.12777,0.342956,0.23101,0.296892,0.395569,0.692461,0.300797,0.0801954,0.285953,0.280449,0.16456,3.12164,0.297997,-0.138525,,31.7456,-2.91979,-1.18614,-0.325882,-0.464407,-0.111893,-3.713233560323715,-7.141310930252075,90.6567,287.4,3.684615384,287.4,3.684615384,3.15106,1.26391,0.856965,3.15106,-1.26391,3.85738,636.0599975585938,0.84848485,C/DH,/players/adrian-del-castillo/29554/stats/batting,15,NL,Adrian Del Castillo,680728,29554,29554
ATH,Athletics,16.2682,53.3329,57.5413,12.6172,8.82803,2.55208,0.0606076,1.17645,5.14235,5.89116,3.084,0.147198,11.2741,0.521313,0.545205,0.0579349,1.32194,0.0976598,0.046656,0.236574,0.282212,0.352875,0.635087,0.277052,0.0535962,0.195931,0.273546,0.116301,2.08701,0.276163,-0.0408083,,5.11697,-1.68198,-0.174488,-0.0806836,-0.121492,-0.112944,-1.8197432607412338,-1.2316108793020248,75.0289,49.9,3.11875,49.9,3.11875,1.7696,-1.16259,1.93431,1.7696,1.16259,2.42092,999.0,0.33333333,1B/DH,/players/joey-meneses/14366/stats/batting,10,AL,Joey Meneses,608841,14366,14366
CLE,Guardians,93.136,317.569,356.474,70.4398,45.3552,13.1287,0.970555,10.9854,39.9481,37.6052,34.4812,0.283861,98.5554,2.01632,1.86812,0.538792,6.07988,2.37337,0.769157,0.221809,0.300441,0.373039,0.67348,0.296585,0.0967285,0.276473,0.349866,0.15123,3.60646,0.283256,-0.124536,,37.3532,-4.7669,0.00865276,-0.378799,-0.503334,-0.114029,-4.690305054187775,-8.693450854159892,90.0345,329.8,3.546236559,329.8,3.546236559,3.85258,0.15203,0.560187,3.85258,-0.15203,4.25308,626.260009765625,0.66666667,DH/OF,/players/george-valera/22541/stats/batting,5,AL,George Valera,671655,22541,22541
ARI,Diamondbacks,5.44769,18.2065,20.3941,3.79689,2.70444,0.773826,0.0328123,0.28581,2.28448,1.96868,2.03642,0.0300664,6.82835,0.0792082,0.0518537,0.0201238,0.275791,0.674133,0.106537,0.208546,0.2902,0.301748,0.591949,0.267111,0.0998536,0.334821,0.29823,0.0932021,5.38569,0.31506,-0.0452238,,1.64897,-0.760746,-0.940695,0.0595757,0.0143518,-0.114131,-0.7692672619596124,-1.0247640311717987,67.5804,15.2,3.04,15.2,3.04,2.56189,-0.171979,2.06273,2.56189,0.171979,2.2497,999.0,0.0,OF,/players/kristian-robinson/sa3006884/stats/batting,15,NL,Kristian Robinson,677565,sa3006884,sa3006884
SFG,Giants,106.57,374.629,419.308,87.302,53.4596,17.7075,0.39061,15.7443,43.6514,52.6657,36.4101,3.17998,126.414,3.08886,4.67482,0.504818,4.75512,1.92826,0.585382,0.233036,0.30277,0.408467,0.711236,0.30616,0.0868338,0.301482,0.288023,0.175431,2.55519,0.301745,-0.0935591,,47.1969,-2.34749,-1.40965,-0.44676,-0.540319,-0.114624,-3.0064173340797424,-12.305093765258789,95.0239,432.8,4.044859813,432.8,4.044859813,2.74403,0.526525,0.493608,2.74403,-0.526525,4.34186,999.0,0.6,1B/DH,/players/bryce-eldridge/33390/stats/batting,30,NL,Bryce Eldridge,805811,33390,33390
LAD,Dodgers,16.6558,54.789,61.7917,11.929,7.72763,2.66129,0.0646578,1.47537,7.30151,6.3732,6.16877,0.0684931,16.8456,0.47348,0.156643,0.203813,0.992722,1.25615,0.260544,0.217725,0.30154,0.349444,0.650984,0.289653,0.0998318,0.27262,0.366194,0.131719,4.49281,0.285425,-0.0440022,,6.12711,-1.17406,-2.30997,0.0501201,0.00611789,-0.115167,-1.1854183017276227,-2.031514048576355,83.6848,50.2,2.952941176,50.2,2.952941176,2.9382,-0.203784,1.87032,2.9382,0.203784,2.50624,668.9400024414062,0.0,2B/3B,/players/alex-freeland/31665/stats/batting,22,NL,Alex Freeland,690976,31665,31665
WSN,Nationals,12.2785,41.7795,45.3821,8.53524,5.40485,1.64574,0.0304273,1.45423,4.59617,5.33872,3.15168,0.0915657,14.2533,0.288119,0.143616,0.0191434,0.473555,0.0977907,0.0567567,0.204292,0.263983,0.349562,0.613545,0.268708,0.0694477,0.314073,0.22112,0.145269,2.39757,0.270107,-0.0193884,,3.72824,-1.634,0.0926275,-0.0614697,-0.0808581,-0.115598,-1.7849449813365936,-0.8547838404774666,68.318,32.6,2.716666666,32.6,2.716666666,2.50487,-0.331786,1.91024,2.50487,0.331786,2.45302,999.0,0.30952381,1B/DH,/players/matt-mervis/27845/stats/batting,24,NL,Matt Mervis,670223,27845,27845
TEX,Rangers,20.2856,74.2255,81.9895,16.9127,11.7407,3.45472,0.142896,1.57436,8.80915,7.50303,6.9623,0.0859762,19.5696,0.518786,0.204989,0.0779719,1.15309,2.65004,0.693777,0.227856,0.297806,0.341881,0.639687,0.284125,0.0849169,0.238684,0.355771,0.114025,4.97057,0.287846,-0.0938111,,7.76191,-1.92578,-3.00395,0.119566,0.0257548,-0.118571,-1.7453030608594418,-2.235552430152893,81.6726,75.6,3.78,75.6,3.78,3.21118,-0.553386,1.85783,3.21118,0.553386,2.5229,999.0,0.0,SS,/players/sebastian-walcott/sa3021069/stats/batting,13,AL,Sebastian Walcott,806964,sa3021069,sa3021069
WSN,Nationals,30.5696,105.414,111.9,27.9814,19.3985,5.88656,0.288948,2.40744,11.77,11.9246,4.81972,0.105911,17.7659,0.833365,0.729166,0.103677,1.98043,1.16204,0.357427,0.265444,0.300856,0.395282,0.696138,0.301826,0.0430718,0.158767,0.27129,0.129839,3.74184,0.297477,-0.0371725,,12.2016,-1.02017,0.0875312,-0.0786482,-0.115821,-0.121443,-2.941670708358288,-1.9682399332523346,78.6928,107.9,3.480645161,107.9,3.480645161,2.0442,-0.907096,1.82401,2.0442,0.907096,2.56799,719.2000122070312,0.04878049,1B,/players/warming-bernabel/26536/stats/batting,24,NL,Warming Bernabel,682653,26536,26536
NYY,Yankees,24.032,86.1181,94.0798,17.927,11.319,3.0427,0.033836,3.53146,9.41255,10.685,5.42232,0.0,29.7443,1.39856,1.09577,0.0450639,1.16112,1.09718,0.235366,0.208167,0.263178,0.367306,0.630484,0.274424,0.0576353,0.31616,0.182298,0.159139,3.46261,0.26689,-0.170174,,8.16545,-2.95079,-2.06165,0.00329599,-0.166878,-0.123386,-3.144283726811409,-1.245752990245819,73.2233,81.0,3.375,81.0,3.375,3.67234,-0.0261213,1.69506,3.67234,0.0261213,2.73992,742.030029296875,0.05,SS,/players/paul-dejong/18015/stats/batting,9,AL,Paul DeJong,657557,18015,18015
SEA,Mariners,7.16148,24.0183,25.9129,6.26471,5.0436,1.09273,0.0141972,0.114185,2.92141,2.34498,1.37115,0.0370931,2.32115,0.069375,0.362185,0.0919068,0.392193,0.769706,0.152955,0.260831,0.29841,0.321771,0.620181,0.273281,0.0529137,0.089575,0.59072,0.0609401,4.73265,0.280268,-0.0386872,,2.225,-0.836809,-1.17552,0.0487422,0.010055,-0.126508,-0.6212965715676546,-1.5070677697658539,79.328,17.4,2.485714285,17.4,2.485714285,2.79923,-0.0424639,2.08466,2.79923,0.0424639,2.22046,999.0,0.0,OF,/players/rhylan-thomas/31793/stats/batting,11,AL,Rhylan Thomas,689041,31793,31793
LAA,Angels,9.04473,32.0723,35.1694,6.66998,4.41367,1.32054,0.0344773,0.901295,3.94117,3.497,2.85111,0.0135438,11.2101,0.110917,0.0823716,0.0527055,0.333318,0.249264,0.0901266,0.207967,0.274285,0.335596,0.609881,0.27009,0.0810677,0.318745,0.254334,0.127629,3.43628,0.28781,0.0214976,,2.92872,-1.22682,-1.38249,-0.0356581,-0.0141605,-0.127313,-1.281706647016108,-1.173122227191925,69.4208,28.5,3.166666666,28.5,3.166666666,3.21469,0.0601513,1.97553,3.21469,-0.0601513,2.36596,999.0,0.0,SS,/players/denzer-guzman/28816/stats/batting,1,AL,Denzer Guzman,694203,28816,28816
CHW,White Sox,27.8002,94.7365,103.877,22.652,15.7119,4.65266,0.116168,2.17127,11.0208,10.1784,6.81559,0.125595,22.6615,1.94347,0.327634,0.0539524,1.84781,1.77136,0.380219,0.239105,0.302544,0.359426,0.66197,0.292452,0.0656121,0.218156,0.300757,0.120321,4.16033,0.291618,-0.0827417,,10.5363,-1.7376,-3.04935,0.0378449,-0.0448967,-0.1314,-1.8118836842477322,-2.9880615919828415,85.6078,97.9,3.496428571,97.9,3.496428571,4.20851,-0.0658037,1.77468,4.20851,0.0658037,2.63375,655.3400268554688,0.04878049,2B/3B,/players/curtis-mead/23986/stats/batting,4,AL,Curtis Mead,678554,23986,23986
,,72.6313,255.415,280.861,59.5821,43.3205,11.1484,1.12424,3.989,28.3755,25.1381,18.287,0.753073,51.6244,3.85391,1.82364,1.48085,3.95754,4.42833,1.85579,0.233275,0.292516,0.33258,0.625095,0.276354,0.0651107,0.183808,0.354232,0.0993043,4.37893,0.275724,-0.0199233,,24.8169,-8.36894,-1.38277,-0.301494,-0.321418,-0.146718,-8.76980397105217,-2.1697511076927185,74.5494,224.2,3.071232876,224.2,3.071232876,2.59408,0.854603,1.15106,2.59408,-0.854603,3.46525,746.5700073242188,0.05839416,2B/OF,/players/adam-frazier/15223/stats/batting,-1,,Adam Frazier,624428,15223,15223
TEX,Rangers,13.1927,41.904,46.6302,9.14132,5.80907,2.13324,0.0362402,1.16277,5.04573,5.08256,3.77327,0.0132844,9.55166,0.802602,0.115645,0.0346393,0.50771,0.195344,0.114766,0.218149,0.294388,0.354031,0.648419,0.287722,0.080919,0.204838,0.395038,0.135882,2.84094,0.254863,0.0290738,,4.55062,-0.959098,-1.18747,-0.0764005,-0.0473267,-0.155404,-0.9184268675744534,-2.2054193019866943,84.15,38.6,2.969230769,38.6,2.969230769,2.54402,-0.281382,1.92837,2.54402,0.281382,2.42884,999.0,0.25,DH,/players/justin-foscue/27501/stats/batting,13,AL,Justin Foscue,679822,27501,27501
