Team,ShortName,W,L,GS,G,SV,HLD,BS,IP,TBF,H,R,ER,HR,SO,BB,IBB,HBP,ERA,WHIP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,GB%,AVG,BABIP,LOB%,FIP,FPTS,FPTS_IP,SPTS,SPTS_IP,WAR,RA9-WAR,QS,ra_talent_sd,chance_ra_se,total_ra_se,q10,q20,q30,q40,q50,q60,q70,q80,q90,tt_q10,tt_q20,tt_q30,tt_q40,tt_q50,tt_q60,tt_q70,tt_q80,tt_q90,ADP,teamid,League,PlayerName,xMLBAMID,playerids,playerid
,,0.0435,0.0546,0.0,1.0,0.0,0.0,,1.0,4.545,1.0009,0.6035,0.56537,0.145778,0.8334,0.583,0.0276,0.0563,5.08833,1.5839,7.5006,5.247,1.4295,1.312,0.183366,0.128273,0.05509351193904877,0.390995,0.256266,0.292197,0.710532,5.28135,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00996746,-0.0470418,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Eduardo Herrera,672620.0,sa3002702,sa3002702
MIA,Marlins,0.0415,0.0595,0.0218,0.8978,0.0,0.0,,1.0,4.571,1.038,0.6128,0.57127,0.133222,0.7691,0.5973,0.0248,0.0494,5.14143,1.6353,6.9219,5.3757,1.28763,1.199,0.168256,0.130672,0.037584781646728516,0.437269,0.264506,0.299399,0.705762,5.26893,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0099711,-0.0449385,0.0068,,,,,,,,,,,,,,,,,,,,,,999.0,20.0,NL,Natanael Polanco,702417.0,sa3016715,sa3016715
MIA,Marlins,0.0435,0.067,0.0923,0.5663,0.0,0.0,,1.0,4.532,1.0869,0.6002,0.55682,0.131111,0.6295,0.5096,0.0152,0.0535,5.01138,1.5965,5.6655,4.5864,1.23528,1.18,0.138901,0.112445,0.026456311345100403,0.458873,0.273854,0.297912,0.705123,5.26988,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.00998177,-0.0449385,0.0324,,,,,,,,,,,,,,,,,,,,,,999.0,20.0,NL,Brayan Mendoza,694207.0,sa3015477,sa3015477
,,0.0432,0.0549,0.0,1.0,0.0,0.0,,1.0,4.537,1.0451,0.6107,0.57121,0.145444,0.7597,0.5437,0.0275,0.0486,5.14089,1.5888,6.8373,4.8933,1.39728,1.309,0.167445,0.119837,0.047608546912670135,0.411012,0.264938,0.295983,0.706119,5.28341,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0099905,-0.0470418,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Cameron Junker,669668.0,sa3010365,sa3010365
,,0.0439,0.0542,0.0,1.0,0.0,0.0,,1.0,4.448,1.0343,0.5939,0.55864,0.164667,0.778,0.4349,0.0265,0.0537,5.02776,1.4692,7.002,3.9141,1.78892,1.482,0.17491,0.0977743,0.07713578641414642,0.358004,0.261226,0.28827,0.706647,5.1856,6.800000000000001,6.800000000000001,7.0,7.0,-0.0100049,-0.0470323,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Luarbert Arias,678215.0,23811,23811
COL,Rockies,0.0399,0.0582,0.0,1.0,0.0,0.0,,1.0,4.632,1.124,0.688,0.64691,0.158556,0.751,0.5873,0.0281,0.0445,5.82219,1.7113,6.759,5.2857,1.27873,1.427,0.162133,0.126792,0.035341113805770874,0.429095,0.280986,0.312376,0.687091,5.58976,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0100085,-0.0344398,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,19.0,NL,Fidel Ulloa,801842.0,sa3025235,sa3025235
,,0.0429,0.0552,0.0,1.0,0.0,0.0,,1.0,4.535,1.0618,0.6194,0.58082,0.150667,0.7585,0.5202,0.0275,0.0496,5.22738,1.582,6.8265,4.6818,1.45809,1.356,0.167255,0.114708,0.052546851336956024,0.398998,0.26778,0.298142,0.702081,5.2862,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0100216,-0.0470418,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,,,Kih-Yun Yang,692725.0,sa3011929,sa3011929
,,0.0453,0.0653,0.0939,0.5589,0.0,0.0,,1.0,4.402,1.1022,0.6113,0.57559,0.180778,0.6589,0.3306,0.0146,0.0433,5.18031,1.4328,5.9301,2.9754,1.99304,1.627,0.149682,0.0751022,0.07457974553108215,0.360013,0.273628,0.28899,0.696357,5.28915,6.800000000000001,6.800000000000001,7.0,7.0,-0.0100444,-0.0470323,0.0313,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Edwuin Bencomo,667746.0,sa917763,sa917763
CLE,Guardians,0.0441,0.0681,0.1058,0.5028,0.0,0.0,,1.0,4.448,1.0903,0.6081,0.56854,0.159556,0.6754,0.4067,0.0131,0.0436,5.11686,1.497,6.0786,3.6603,1.66068,1.436,0.151844,0.0914344,0.06040918081998825,0.416456,0.272732,0.294284,0.697931,5.20946,6.800000000000001,6.800000000000001,7.0,7.0,-0.0100583,-0.0495909,0.0359,,,,,,,,,,,,,,,,,,,,,,999.0,5.0,AL,Carter Spivey,701053.0,sa3023477,sa3023477
,,0.0449,0.0605,0.0549,0.7419,0.0,0.0,,1.0,4.482,1.0575,0.5971,0.55913,0.156111,0.7061,0.4727,0.0199,0.0416,5.03217,1.5302,6.3549,4.2543,1.49376,1.405,0.157541,0.105466,0.05207496136426926,0.385011,0.266527,0.290257,0.711397,5.29528,6.800000000000001,6.800000000000001,7.0,7.0,-0.0101128,-0.0470323,0.018,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Nick Swiney,676464.0,sa3014542,sa3014542
WSN,Nationals,0.0425,0.0589,0.0246,0.8846,0.0,0.0,,1.0,4.512,1.0284,0.5958,0.55773,0.149556,0.7313,0.5417,0.0241,0.0427,5.01957,1.5701,6.5817,4.8753,1.35001,1.346,0.162079,0.120058,0.04202128201723099,0.384347,0.261839,0.288454,0.716017,5.36996,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0101786,-0.0455479,0.0084,,,,,,,,,,,,,,,,,,,,,,999.0,24.0,NL,Pablo Aldonis,692454.0,sa3018289,sa3018289
LAD,Dodgers,0.0458,0.055,0.0204,0.9044,0.0,0.0,,1.0,4.563,1.016,0.6206,0.5804,0.153667,0.8027,0.6018,0.0249,0.0576,5.2236,1.6178,7.2243,5.4162,1.33383,1.383,0.175915,0.131887,0.04402804374694824,0.425003,0.260273,0.292591,0.710932,5.5056,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.010187,-0.0461378,0.0058,,,,,,,,,,,,,,,,,,,,,,999.0,22.0,NL,Ryan Sublette,690922.0,sa3017781,sa3017781
,,0.0439,0.0542,0.0,1.0,0.0,0.0,,1.0,4.589,1.0095,0.5936,0.55271,0.130444,0.7971,0.6303,0.0278,0.0586,4.97439,1.6398,7.1739,5.6727,1.26464,1.174,0.173698,0.13735,0.03634779155254364,0.426006,0.25884,0.295724,0.717963,5.30341,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0102134,-0.0470418,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Nathanael Heredia,678975.0,sa3009986,sa3009986
CLE,Guardians,0.0431,0.055,0.0,1.0,0.0,0.0,,1.0,4.513,0.9384,0.5874,0.55315,0.156778,0.9425,0.5732,0.0274,0.0726,4.97835,1.5116,8.4825,5.1588,1.64428,1.411,0.208841,0.127011,0.08183027803897858,0.333299,0.242656,0.282386,0.715264,5.22565,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0102507,-0.0496004,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,5.0,AL,Tyler Thornton,696263.0,sa3018229,sa3018229
,,0.0433,0.0549,0.0,1.0,0.0,0.0,,1.0,4.507,1.0618,0.6099,0.57065,0.151444,0.7111,0.499,0.0273,0.0431,5.13585,1.5608,6.3999,4.491,1.42505,1.363,0.157777,0.110717,0.047060124576091766,0.406004,0.2678,0.29344,0.705009,5.30801,6.800000000000001,6.800000000000001,7.0,7.0,-0.0102547,-0.0470323,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Junior Santos,681744.0,sa3005470,sa3005470
CIN,Reds,0.0417,0.0564,0.0,1.0,0.0,0.0,,1.0,4.589,1.0403,0.643,0.6036,0.163778,0.8203,0.604,0.0278,0.0469,5.4324,1.6443,7.3827,5.436,1.35811,1.474,0.178754,0.131619,0.04713444411754608,0.406104,0.264163,0.296722,0.707627,5.57635,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.010275,-0.0417806,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,18.0,NL,Irvin Machuca,685829.0,sa3008641,sa3008641
KCR,Royals,0.0427,0.0554,0.0,1.0,0.0,0.0,,1.0,4.581,1.0752,0.6329,0.59216,0.136667,0.7126,0.5799,0.0278,0.0415,5.32944,1.6551,6.4134,5.2191,1.22883,1.23,0.155556,0.126588,0.028967469930648804,0.420083,0.271543,0.301747,0.698335,5.3508,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0102866,-0.0449211,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,7.0,AL,Chase Isbell,800691.0,sa3023209,sa3023209
,,0.0443,0.0638,0.0746,0.6496,0.0,0.0,,1.0,4.542,1.0999,0.6174,0.57391,0.135778,0.6334,0.487,0.0176,0.0724,5.16519,1.5869,5.7006,4.383,1.30062,1.222,0.139454,0.107221,0.03223250061273575,0.470015,0.276176,0.30003,0.694081,5.31165,6.800000000000001,6.800000000000001,7.0,7.0,-0.0103052,-0.0470418,0.0243,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Jose Ramirez,681459.0,sa3006702,sa3006702
KCR,Royals,0.0429,0.0552,0.0,1.0,0.0,0.0,,1.0,4.583,1.0825,0.627,0.58493,0.130556,0.6711,0.5432,0.0278,0.0777,5.26437,1.6257,6.0399,4.8888,1.23546,1.175,0.146432,0.118525,0.02790747582912445,0.445019,0.273214,0.301206,0.692137,5.35286,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0103095,-0.0449211,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,7.0,AL,Beck Way,694360.0,sa3014462,sa3014462
SFG,Giants,0.0435,0.0546,0.0,1.0,0.0,0.0,,1.0,4.48,1.0487,0.5772,0.53636,0.133,0.7234,0.475,0.0272,0.0436,4.82724,1.5237,6.5106,4.275,1.52295,1.197,0.161473,0.106027,0.055446431040763855,0.436971,0.26473,0.294911,0.707664,4.97314,6.800000000000001,6.800000000000001,7.0,7.0,-0.0103115,-0.0497782,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,30.0,NL,Cole Hillier,815779.0,sa3023232,sa3023232
LAA,Angels,0.0411,0.057,0.0,1.0,0.0,0.0,,1.0,4.581,1.0194,0.6263,0.5868,0.149889,0.8294,0.6295,0.0278,0.0454,5.2812,1.6489,7.4646,5.6655,1.31755,1.349,0.181052,0.137415,0.04363676905632019,0.407718,0.260976,0.297085,0.710605,5.44959,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0103243,-0.0465809,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,1.0,AL,Najer Victor,695402.0,sa3025330,sa3025330
TBR,Rays,0.0436,0.0596,0.0381,0.8211,0.0,0.0,,1.0,4.523,1.0667,0.6116,0.57187,0.158556,0.7255,0.5066,0.0223,0.0489,5.14683,1.5733,6.5295,4.5594,1.4321,1.427,0.160402,0.112005,0.04839707165956497,0.412692,0.26886,0.294523,0.711673,5.41186,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0103618,-0.0475385,0.012,,,,,,,,,,,,,,,,,,,,,,999.0,12.0,AL,Drew Dowd,694647.0,sa3023509,sa3023509
,,0.0438,0.0543,0.0,1.0,0.0,0.0,,1.0,4.564,0.9952,0.5961,0.55831,0.143889,0.8373,0.6078,0.0277,0.0542,5.02479,1.603,7.5357,5.4702,1.37759,1.295,0.183457,0.133173,0.05028484761714935,0.379013,0.255049,0.291464,0.718416,5.31709,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0103659,-0.0470418,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Marlin Willis,668707.0,sa3005116,sa3005116
CIN,Reds,0.0418,0.0563,0.0,1.0,0.0,0.0,,1.0,4.568,1.1412,0.6393,0.59662,0.156333,0.6028,0.4922,0.0277,0.0494,5.36958,1.6334,5.4252,4.4298,1.22471,1.407,0.131961,0.10775,0.024211913347244263,0.450463,0.283429,0.301434,0.702776,5.58667,6.800000000000001,6.800000000000001,7.0,7.0,-0.0103847,-0.0417806,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,18.0,NL,Jonah Hurney,802373.0,sa3023417,sa3023417
,,0.0414,0.0567,0.0,1.0,0.0,0.0,,1.0,4.505,1.0743,0.6143,0.57451,0.151222,0.6628,0.495,0.0273,0.0428,5.17059,1.5693,5.9652,4.455,1.33899,1.361,0.147125,0.109878,0.03724750876426697,0.412796,0.270796,0.292745,0.703453,5.38883,6.800000000000001,6.800000000000001,7.0,7.0,-0.0103885,-0.0455479,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,,,Todd Peterson,668720.0,sa3011334,sa3011334
PIT,Pirates,0.0407,0.0574,0.0,1.0,0.0,0.0,,1.0,4.581,1.1144,0.6246,0.58071,0.125667,0.6245,0.5466,0.0278,0.0455,5.22639,1.661,5.6205,4.9194,1.14252,1.131,0.136324,0.119319,0.017005018889904022,0.468253,0.279375,0.305284,0.697881,5.2961,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0104019,-0.0442872,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,27.0,NL,Jake Shirk,827620.0,sa3042195,sa3042195
,,0.0434,0.0599,0.0381,0.8211,0.0,0.0,,1.0,4.485,1.0701,0.6182,0.5811,0.164556,0.7271,0.4631,0.0221,0.0379,5.2299,1.5332,6.5439,4.1679,1.57007,1.481,0.162118,0.103255,0.05886287987232208,0.376009,0.268599,0.292834,0.702321,5.32316,6.800000000000001,6.800000000000001,7.0,7.0,-0.0104234,-0.0470323,0.0115,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Andy Rodriguez,701259.0,sa3020863,sa3020863
,,0.0446,0.0668,0.0986,0.5366,0.0,0.0,,1.0,4.486,1.0829,0.6226,0.58432,0.163333,0.706,0.4476,0.0141,0.0452,5.25888,1.5305,6.354,4.0284,1.5773,1.47,0.157379,0.0997771,0.05760142207145691,0.392005,0.271186,0.294368,0.697401,5.32487,6.800000000000001,6.800000000000001,7.0,7.0,-0.0104525,-0.0470418,0.0319,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Robbie Peto,668878.0,sa3014848,sa3014848
WSN,Nationals,0.0418,0.0652,0.0658,0.6908,0.0,0.0,,1.0,4.525,1.0849,0.6167,0.57391,0.140444,0.6261,0.5202,0.0186,0.0429,5.16519,1.6051,5.6349,4.6818,1.20358,1.264,0.138365,0.114961,0.023403316736221313,0.453866,0.273833,0.295571,0.701751,5.39801,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0104907,-0.0455479,0.021,,,,,,,,,,,,,,,,,,,,,,999.0,24.0,NL,Chance Huff,680770.0,sa3020317,sa3020317
,,0.0446,0.0651,0.0863,0.5943,0.0,0.0,,1.0,4.474,1.0801,0.6176,0.57928,0.163667,0.6916,0.4407,0.0157,0.0426,5.21352,1.5208,6.2244,3.9663,1.56932,1.473,0.154582,0.0985025,0.05607958137989044,0.391999,0.270654,0.292283,0.699252,5.3295,6.800000000000001,6.800000000000001,7.0,7.0,-0.0104941,-0.0470323,0.028,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Ryan Langford,679622.0,sa3020880,sa3020880
ATL,Braves,0.0476,0.0582,0.0584,0.7254,0.0,0.0,,1.0,4.46,1.0839,0.5984,0.5605,0.158333,0.6927,0.4251,0.0194,0.0423,5.0445,1.509,6.2343,3.8259,1.6295,1.425,0.155314,0.0953139,0.06000000983476639,0.389066,0.271477,0.294619,0.707354,5.21027,6.800000000000001,6.800000000000001,7.0,7.0,-0.0105175,-0.0456951,0.0198,,,,,,,,,,,,,,,,,,,,,,999.0,16.0,NL,Samuel Strickland,694436.0,sa3017139,sa3017139
CHW,White Sox,0.0407,0.0575,0.0,1.0,0.0,0.0,,1.0,4.591,1.0359,0.6257,0.5854,0.150222,0.764,0.6232,0.0279,0.0419,5.2686,1.6591,6.876,5.6088,1.22593,1.352,0.166413,0.135744,0.030668705701828003,0.415711,0.263863,0.294081,0.713285,5.55533,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.010529,-0.0474578,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,4.0,AL,Bryce Collins,680864.0,sa3023438,sa3023438
TOR,Blue Jays,0.044,0.0541,0.0,1.0,0.0,0.0,,1.0,4.564,1.0342,0.618,0.57866,0.150556,0.791,0.5746,0.0277,0.0446,5.20794,1.6088,7.119,5.1714,1.37661,1.355,0.173313,0.125898,0.04741455614566803,0.403159,0.262168,0.29423,0.708715,5.36796,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0105976,-0.0494674,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,14.0,AL,Jonathan Todd,828496.0,sa3025575,sa3025575
DET,Tigers,0.0424,0.0557,0.0,1.0,0.0,0.0,,1.0,4.572,1.0624,0.6155,0.57429,0.136556,0.7096,0.5651,0.0277,0.0436,5.16861,1.6275,6.3864,5.0859,1.25571,1.229,0.155206,0.1236,0.03160541504621506,0.42634,0.268059,0.297017,0.704577,5.31726,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0106055,-0.0483831,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,6.0,AL,Luke Taggart,689450.0,sa3017932,sa3017932
ARI,Diamondbacks,0.044,0.0541,0.0,1.0,0.0,0.0,,1.0,4.537,1.0994,0.6175,0.57581,0.132,0.6896,0.5014,0.0275,0.0507,5.18229,1.6008,6.2064,4.5126,1.37535,1.188,0.151995,0.110514,0.041481152176856995,0.4448,0.275891,0.30582,0.694421,5.12824,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0106219,-0.0452986,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,15.0,NL,Zach Barnes,695071.0,sa3017203,sa3017203
,,0.0436,0.0602,0.0423,0.8013,0.0,0.0,,1.0,4.561,1.0588,0.6156,0.57313,0.136667,0.7112,0.5717,0.0219,0.0452,5.15817,1.6305,6.4008,5.1453,1.24401,1.23,0.155931,0.125345,0.030585408210754395,0.449006,0.268452,0.297824,0.7052,5.3401,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0106222,-0.0470418,0.0131,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,J.C. Flowers,669001.0,sa3011493,sa3011493
,,0.0432,0.0574,0.0189,0.9109,0.0,0.0,,1.0,4.474,1.1102,0.6162,0.57658,0.159333,0.6191,0.4135,0.0246,0.0448,5.18922,1.5237,5.5719,3.7215,1.49722,1.434,0.138377,0.0924229,0.0459543913602829,0.411996,0.276465,0.293725,0.697737,5.34317,6.800000000000001,6.800000000000001,7.0,7.0,-0.0106564,-0.0470418,0.0057,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Anderson Bido,675525.0,sa3004204,sa3004204
MIN,Twins,0.043,0.0669,0.0874,0.5894,0.0,0.0,,1.0,4.501,1.1289,0.6362,0.59652,0.160333,0.6313,0.43,0.0158,0.0378,5.36868,1.5589,5.6817,3.87,1.46814,1.443,0.140258,0.0955343,0.04472338408231735,0.407648,0.279902,0.298796,0.691455,5.36027,6.800000000000001,6.800000000000001,7.0,7.0,-0.0106618,-0.0474445,0.0276,,,,,,,,,,,,,,,,,,,,,,999.0,8.0,AL,Matt Gabbert,814290.0,sa3022158,sa3022158
ATH,Athletics,0.0433,0.0548,0.0,1.0,0.0,0.0,,1.0,4.606,1.0453,0.6326,0.59018,0.137889,0.7437,0.6459,0.028,0.0428,5.31162,1.6912,6.6933,5.8131,1.15142,1.241,0.161463,0.14023,0.02123318612575531,0.444377,0.266842,0.298912,0.706602,5.50639,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0107063,-0.0450419,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,10.0,AL,Jared Johnson,687991.0,sa3011626,sa3011626
TEX,Rangers,0.0429,0.0552,0.0,1.0,0.0,0.0,,1.0,4.531,1.0612,0.6202,0.58143,0.156667,0.7273,0.5167,0.0275,0.0458,5.23287,1.5779,6.5457,4.6503,1.40759,1.41,0.160516,0.114037,0.04647979885339737,0.397292,0.267406,0.293248,0.704934,5.4047,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0107122,-0.0495392,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,13.0,AL,Kai Wynyard,698785.0,sa3015311,sa3015311
,,0.0443,0.0636,0.0732,0.6562,0.0,0.0,,1.0,4.465,1.0251,0.6124,0.57833,0.176111,0.8037,0.458,0.0174,0.0526,5.20497,1.4831,7.2333,4.122,1.7548,1.585,0.18,0.102576,0.07742440700531006,0.329999,0.25923,0.285414,0.70414,5.34898,6.800000000000001,6.800000000000001,7.0,7.0,-0.0107211,-0.0470418,0.0228,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Carlos Garcia,681603.0,sa3006590,sa3006590
SFG,Giants,0.043,0.0551,0.0,1.0,0.0,0.0,,1.0,4.535,1.0391,0.5898,0.54877,0.128556,0.7803,0.5401,0.0275,0.0475,4.93893,1.5792,7.0227,4.8609,1.44473,1.157,0.172062,0.119096,0.052965834736824036,0.437977,0.263237,0.299665,0.707107,5.00856,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.010732,-0.0497876,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,30.0,NL,Nicolas Herold,815013.0,sa3022289,sa3022289
CIN,Reds,0.0415,0.0567,0.0,1.0,0.0,0.0,,1.0,4.478,1.1432,0.6493,0.6113,0.190111,0.6256,0.3603,0.0272,0.062,5.5017,1.5035,5.6304,3.2427,1.73633,1.711,0.139705,0.08046,0.05924518406391144,0.393146,0.281875,0.294164,0.690349,5.62228,6.800000000000001,6.800000000000001,7.0,7.0,-0.0107632,-0.0417806,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,18.0,NL,Thomas Farr,686671.0,sa3017720,sa3017720
,,0.044,0.0542,0.0,1.0,0.0,0.0,,1.0,4.598,0.9992,0.5926,0.55169,0.130111,0.7962,0.6332,0.0279,0.0743,4.96521,1.6324,7.1658,5.6988,1.25742,1.171,0.173162,0.137712,0.03545019030570984,0.427,0.256831,0.293196,0.716983,5.35668,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0108068,-0.0470418,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Jorge Benitez,676221.0,sa3004462,sa3004462
,,0.0432,0.055,0.0,1.0,0.0,0.0,,1.0,4.554,1.0193,0.6125,0.57343,0.146889,0.7917,0.5931,0.0276,0.0408,5.16087,1.6124,7.1253,5.3379,1.33485,1.322,0.173847,0.130237,0.04361000657081604,0.398004,0.260019,0.292607,0.710784,5.36299,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0108771,-0.0470418,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Andrew Dalquist,686643.0,sa3011841,sa3011841
BOS,Red Sox,0.0419,0.0562,0.0,1.0,0.0,0.0,,1.0,4.57,1.1067,0.6501,0.60974,0.150556,0.6987,0.5331,0.0277,0.0408,5.48766,1.6398,6.2883,4.7979,1.31064,1.355,0.152888,0.116652,0.03623632341623306,0.419108,0.276945,0.303842,0.692571,5.41666,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0109009,-0.0441559,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,3.0,AL,Cade Feeney,814366.0,sa3023228,sa3023228
MIA,Marlins,0.0414,0.0567,0.0,1.0,0.0,0.0,,1.0,4.543,1.0502,0.6137,0.57306,0.142444,0.715,0.5552,0.0276,0.0436,5.15754,1.6054,6.435,4.9968,1.28782,1.282,0.157385,0.12221,0.03517499566078186,0.421223,0.266264,0.294081,0.705345,5.35331,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0109128,-0.0449385,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,20.0,NL,Samuel Vasquez,679029.0,sa3005849,sa3005849
KCR,Royals,0.0426,0.0555,0.0,1.0,0.0,0.0,,1.0,4.604,1.0659,0.6351,0.59374,0.133556,0.7178,0.6052,0.0279,0.0521,5.34366,1.6711,6.4602,5.4468,1.18605,1.202,0.155908,0.131451,0.02445700764656067,0.427069,0.270074,0.301209,0.698056,5.40766,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0109205,-0.0449211,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,7.0,AL,Tommy Molsky,701695.0,sa3025642,sa3025642
,,0.0429,0.065,0.0725,0.6595,0.0,0.0,,1.0,4.47,1.1022,0.6365,0.59844,0.182,0.7106,0.4163,0.0196,0.0446,5.38596,1.5185,6.3954,3.7467,1.70694,1.638,0.158971,0.093132,0.06583892554044724,0.395052,0.274925,0.295267,0.69795,5.46264,6.800000000000001,6.800000000000001,7.0,7.0,-0.0109266,-0.0475481,0.0218,,,,,,,,,,,,,,,,,,,,,,999.0,,,Trevor Kelley,665001.0,18454,18454
DET,Tigers,0.0423,0.0558,0.0,1.0,0.0,0.0,,1.0,4.568,1.0536,0.6169,0.57673,0.141444,0.7254,0.5638,0.0277,0.0441,5.19057,1.6174,6.5286,5.0742,1.28663,1.273,0.1588,0.123424,0.03537653386592865,0.409317,0.266054,0.294885,0.704886,5.34681,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0109336,-0.0483831,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,6.0,AL,Dariel Fregio,829338.0,sa3067524,sa3067524
MIA,Marlins,0.0409,0.0572,0.0,1.0,0.0,0.0,,1.0,4.566,1.0843,0.6264,0.58456,0.138778,0.6856,0.5532,0.0277,0.043,5.26104,1.6375,6.1704,4.9788,1.23933,1.249,0.150153,0.121156,0.028996936976909637,0.439831,0.273137,0.300603,0.70059,5.35665,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.01095,-0.0449385,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,20.0,NL,Nick Maldonado,686529.0,sa3023033,sa3023033
,,0.0422,0.056,0.0,1.0,0.0,0.0,,1.0,4.472,1.1231,0.639,0.60432,0.182,0.7005,0.3906,0.0271,0.0339,5.43888,1.5137,6.3045,3.5154,1.79339,1.638,0.156641,0.0873435,0.06929785013198853,0.343008,0.27748,0.297346,0.694813,5.37364,6.800000000000001,6.800000000000001,7.0,7.0,-0.0109856,-0.0470323,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,-1.0,,Jae Yun Kim,573618.0,sa503670,sa503670
BOS,Red Sox,0.0425,0.0557,0.0,1.0,0.0,0.0,,1.0,4.632,1.013,0.636,0.59608,0.138556,0.8497,0.6577,0.0281,0.0718,5.36472,1.6707,7.6473,5.9193,1.29193,1.247,0.183441,0.14199,0.04145076870918274,0.413049,0.259577,0.300059,0.700673,5.42546,3.8000000000000003,3.8000000000000003,4.0,4.0,-0.0109983,-0.0441559,0.0,,,,,,,,,,,,,,,,,,,,,,999.0,3.0,AL,Jorge Juan,678478.0,sa3005826,sa3005826
